Text,Text1,Text2,Text3
"$1,140",/ 2br - 860ft2 - ,"Bark Park, All Breeds Accepted, Controlled Access, Dishwasher","
        
            QR Code Link to This Post
            
        
Seize your chance to live in one of the premier apartment communities in St. Charles, MO! Capital At St.Charles is under new management & is undergoing a full renovation. Interior enhancements include brand new windows, wood plank flooring, new frazee carpeting, washer/dryer connections, large closets, reworked balconies, brushed nickel fixtures, goose neck faucets, bath tubs, upgraded cabinetry, black appliances and granite countertops.*Have a furry friend? Capital welcomes all dogs of all breeds, including pit bulls! Our dog park & plentiful pet stations make it easy for you and your best friend to enjoy life to the fullest.Stop in and have a no-strings-attached look around the property to check out all of the changes! We're sure you'll be impressed with the new Capital At St.Charles.*Some features available only in certain units. Call Now:  show contact info
 x 74OR Text 74 to  show contact info
 to text our leasing team.Use this link for more info:https://18capitalgroup.aptdetails.com/4s9066 This is a 2 Bedroom, 1 Bath, approximately 860 Sq. Ft. Features - Granite-style Countertops  - Refinished Cabinets  - Oversized Closets  - All Breeds Accepted  - Garbage Disposal  - Black Appliances  - New Windows  - Updated Lighting  - Tile Accents  - Refrigerator  - Balcony  - Dishwasher  - Finished Basement Community Amenities - Swimming Pool with Cabana  - All Breeds Accepted  - Pet Stations  - High Speed Internet Access  - Laundry Facilities  - Fitness Center  - Clubhouse  - Sundeck  - On Site Maintenance  - Controlled Access  - Bark Park  - On Site Management Pet Policy We accept cats and dogs with no weight limit. Certain fees and rents will apply, please call office for more details. All dogs are accepted, including pit bulls! Driving Directions We're located just off Veterans Memorial Parkway on San Miguel Dr in St Charles. MO! Office Hours Monday-Friday:9:00AM-6:00PMSaturday:10:00AM-4:00PMCapital at St. Charles 10 San Miguel Dr #10A, St Charles, MO, 63303Nv5luCK8
    "
$762,/ 3br - 1100ft2 - ,^^3 bedrooms 1 bath home for rent**,"
        
            QR Code Link to This Post
            
        
3 bedrooms 1 bath home, granite, hardwoods, tile, backyard space, 1 car detached garage, open kitchen living room concept, washer and dryer hook ups! pet friendly. If you are interested please email me at : sydnorb25_gmail_com	


    "
$762,/ 3br - 1100ft2 - ,^^3 bedrooms 1 bath home for rent**,"
        
            QR Code Link to This Post
            
        
3 bedrooms 1 bath home, granite, hardwoods, tile, backyard space, 1 car detached garage, open kitchen living room concept, washer and dryer hook ups! pet friendly. If you are interested please email me at : sydnorb25_gmail_com	


    "
,1br - 575ft2 - ,Income-based garden level 1 bedroom apartment homes (Age 62+),"
        
            QR Code Link to This Post
            
        
Princeton Manor is a Section 8 income-based senior, age 62+ community, located in Trenton, Missouri, offering garden level 1 bedroom apartment homes with central heat and air conditioning, a kitchen with oven/range, and refrigerator, is finished with carpet, vinyl and window treatments throughout, and has an exterior storage space. Our philosophy is all about community and social activities, which take place in our community room, and for your convenience, we have an onsite laundry facility, onsite management, and maintenance, with emergency maintenance available 24 hours a day, seven days a week. If this sounds like a good fit for you, give us a call at  show contact info
, Monday thru Friday, 8 am to 4:30 pm to set up a tour of our community.

Rent: Based-on-income, Max: $641
Deposit: Based on income

Management by Key Management
Equal Housing Opportunity
    "
,1br - 575ft2 - ,Income-based garden level 1 bedroom apartment homes (Age 62+),"
        
            QR Code Link to This Post
            
        
Princeton Manor is a Section 8 income-based senior, age 62+ community, located in Trenton, Missouri, offering garden level 1 bedroom apartment homes with central heat and air conditioning, a kitchen with oven/range, and refrigerator, is finished with carpet, vinyl and window treatments throughout, and has an exterior storage space. Our philosophy is all about community and social activities, which take place in our community room, and for your convenience, we have an onsite laundry facility, onsite management, and maintenance, with emergency maintenance available 24 hours a day, seven days a week. If this sounds like a good fit for you, give us a call at  show contact info
, Monday thru Friday, 8 am to 4:30 pm to set up a tour of our community.

Rent: Based-on-income, Max: $641
Deposit: Based on income

Management by Key Management
Equal Housing Opportunity
    "
$930,/ 2br - 930ft2 - ,"Upgraded Units Available, Non-smoking community, Monthly Pest Control","
        
            QR Code Link to This Post
            
        
Stone Ridge Square is Urbana's hidden treasure.  Located just off Philo Road, our location is unbeatable.  Our community provides easy access to shopping, parks, groceries, a variety of restaurants, bus service, and is only two miles from the University of Illinois Campus.  Although location is important, we also know our residents care about comfort and value. Stone Ridge Square strives to provide a clean, and enjoyable community.  The staff at Stone Ridge Square are dedicated to a high quality of service and support to make your home comfortable.  Stone Ridge Square offers a variety of different apartments at an affordable price. Come see why Stone Ridge Square is the place to live in Urbana!

-Grilling/Picnic Area
-Private Playground
-Upgraded Units Available
-Non-smoking community
-Bark Park
-Package Acceptance
-24-Hour Fitness Center
-Non-Smoking Community
-Monthly Pest Control
-Pet Friendly
-On-site Management and Maintenance
-Late Fee Forgiveness

Call:  show contact info


For more information, visit us at: https://livewithm2.com/sompvdjj/stoneridge-square

Pricing and availablity are subject to change.
    "
$995,/ 3br - 1685ft2 - ,This could be your next home!!!,"
        
            QR Code Link to This Post
            
        
This beautiful 3 bedroom home features the following amenities:
1 3/4 baths
Original White Oak floors throughout 
Newly renovated kitchen
2 large bedrooms upstairs and 1 smaller bedroom on main floor
Beautiful bay window in the formal dining area
Screened in front porch for those cool evenings where you just want to sit and relax
Washer/dryer hookups
Stove, refrigerator, and built-in microwave 
Usable unfinished basement. 
 Central Heat/Air
Fenced back yard.

Don't miss out on this gem.
No smoking or pets. References required. $995.00 plus deposit. Garage is extra.




    "
$541,/ 1br - 575ft2 - ,"Window Coverings, Patrol Service, Bike Storage","
        
            QR Code Link to This Post
            
        
Located in the desirable North Decatur area, within the Argenta-Oreana school district, Woodcrest is a combination of comfort and wonderful convenience. Engulfed with rich landscaping and tranquil grounds, these apartment homes are second to none…

At Woodcrest, we designed your home with your needs in mind. From fully equipped redesigned luxurious kitchens & bathrooms to our over-sized apartment homes, we offer carefree living at its best. Our community amenities include a business center, fitness center, sparkling oversize pool with sundeck, tennis and basketball courts for your enjoyment. Our maintenance staff is on call 24 hrs. for quick response to all situations. Our award winning team is ready to serve you, so stop by today and discover why Woodcrest should be your new home!

-Bark Park
-Easy Access to ADM & CAT
-Patrol Service
-Playground
-Fitness Center
-Master Card, Visa, & Discover Cards Accepted
-Swimming Pool
-Tile Flooring
-Additional Storage
-Common Areas Monitored by 24-Hour Video Surveillance
-Cable Ready
-Central Air Conditioning

Call:  show contact info


For more information, visit us at: https://livewithm2.com/l5x4qazi/woodcrest-apartments

Pricing and availability are subject to change.
    "
$575,,"Avail. 6/1/23 Studio close to 3 colleges, includes utilities (722)","
        
            QR Code Link to This Post
            
        
Excellent central location - right between the three college campuses and within walking distance to downtown.  This unit includes all utilities and has been completely remodeled - new kitchen, bathroom and flooring.  Kitchen is equipped with a stove and refrigerator.  Tenant is responsible for shared snow removal responsibilities.  No smoking and no pets allowed. A 2023-24 school year lease and a $575 security deposit are required.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 106
720 Cass Street
La Crosse, WI 54601
    "
$525,,Avail. 6/1/23 Studio w/ a central location including utilities! (200),"
        
            QR Code Link to This Post
            
        
Excellent central location - right between the three college campuses and within walking distance to downtown.  This lower unit includes all utilities and has onsite laundry facilities.  Kitchen is equipped with a stove and refrigerator.  Tenant is responsible for shared snow removal responsibilities.  No smoking and no pets allowed. A 2023-24 school year lease and a $525 security deposit are required.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 106
720 Cass Street
La Crosse, WI 54601
    "
$575,,Avail. 6/1/23 Studio w/ heat & a parking spot included (413),"
        
            QR Code Link to This Post
            
        
Remodeled upper studio rental opportunity with heat included! This spacious unit includes new kitchen cupboards and countertops, newer carpet, fresh paint, one off-street parking space and on-site laundry. Kitchen appliances are included - stove and a new refrigerator.  Tenant is responsible for electric.  A 2023-24 school year lease is required along with a $575 security deposit. No pets and no smoking allowed.  Occupancy is limited to one person.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 106
720 Cass Street
La Crosse, WI 54601
    "
$595,/ 1br - ,Avail. 6/1/23 Near 3 campuses! Includes heat!! Onside laundry!! (204),"
        
            QR Code Link to This Post
            
        
Excellent central location - right between the three college campuses and within walking distance to downtown.  This lower unit includes heat and has onsite laundry facilities.  Kitchen is equipped with a stove and refrigerator.  Tenant is responsible for electricity and shared snow removal responsibilities.  No smoking and no pets allowed. A 2023-24 school year lease and a $595 security deposit are required.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 106
720 Cass Street
La Crosse, WI 54601
    "
$525,/ 1br - ,Avail 6/1/23. Lower unit close to downtown w/ natural light (914),"
        
            QR Code Link to This Post
            
        
Walk to downtown with this great rental opportunity.  This lower unit features lots of natural light, newer flooring and fresh paint.  Kitchen is equipped with a stove and refrigerator.  Tenant is responsible utilities and shared snow removal.  A 2023-24 school year lease and a $525 security deposit are required. No pets and no smoking allowed.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 106
720 Cass Street
La Crosse, WI 54601
    "
$929,/ 3br - 1216ft2 - ,NO RENT TILL JANUARY 2023!!!!,"
        
            QR Code Link to This Post
            
        
NO RENT TILL JANUARY 2023!!!!

3 Bedrooms / 2 Bathrooms
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-4PM,
Sunday By Appointment
    "
$575,/ 1br - ,Avail. 6/1/23 Historical house w/ a courtyard & hardwood floors (716),"
        
            QR Code Link to This Post
            
        
Great character in this historical house. This main level rental opportunity features hardwood floors, one off-street parking space, a beautiful landscaped courtyard and tons of charm.  Kitchen appliances are included - stove and refrigerator.  Tenant is responsible for electric.  A 2023-24 school year lease and a $575 security deposit are required.  No pets and no smoking allowed.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 106
720 Cass Street
La Crosse, WI 54601
    "
$695,/ 1br - ,Avail. 6/1/23 Features a garage &lots of cabinet space (1412),"
        
            QR Code Link to This Post
            
        
Very convenient central location!  This upper unit features new carpeting, a 1-car detached garage, one additional off-street parking space, fresh paint and lots of kitchen cabinet space.  Kitchen is equipped with a stove and refrigerator.  Tenant is responsible for utilities and shared snow removal.  No smoking and no pets allowed.  A 2023-24 school year lease and a $695 security deposit are required.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 106
720 Cass Street
La Crosse, WI 54601
    "
$525,/ 1br - ,Avail 6/1/23. Lower unit close to downtown w/ natural light (914),"
        
            QR Code Link to This Post
            
        
Walk to downtown with this great rental opportunity.  This lower unit features lots of natural light, newer flooring and fresh paint.  Kitchen is equipped with a stove and refrigerator.  Tenant is responsible utilities and shared snow removal.  A 2023-24 school year lease and a $525 security deposit are required. No pets and no smoking allowed.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 106
720 Cass Street
La Crosse, WI 54601
    "
$929,/ 3br - 1216ft2 - ,NO RENT TILL JANUARY 2023!!!!,"
        
            QR Code Link to This Post
            
        
NO RENT TILL JANUARY 2023!!!!

3 Bedrooms / 2 Bathrooms
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-4PM,
Sunday By Appointment
    "
$575,/ 1br - ,Avail. 6/1/23 Historical house w/ a courtyard & hardwood floors (716),"
        
            QR Code Link to This Post
            
        
Great character in this historical house. This main level rental opportunity features hardwood floors, one off-street parking space, a beautiful landscaped courtyard and tons of charm.  Kitchen appliances are included - stove and refrigerator.  Tenant is responsible for electric.  A 2023-24 school year lease and a $575 security deposit are required.  No pets and no smoking allowed.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 106
720 Cass Street
La Crosse, WI 54601
    "
$695,/ 1br - ,Avail. 6/1/23 Features a garage &lots of cabinet space (1412),"
        
            QR Code Link to This Post
            
        
Very convenient central location!  This upper unit features new carpeting, a 1-car detached garage, one additional off-street parking space, fresh paint and lots of kitchen cabinet space.  Kitchen is equipped with a stove and refrigerator.  Tenant is responsible for utilities and shared snow removal.  No smoking and no pets allowed.  A 2023-24 school year lease and a $695 security deposit are required.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 106
720 Cass Street
La Crosse, WI 54601
    "
$650,/ 1br - ,"Avail. 6/1/23 Off-street parking, hardwood floors, and shared porch!","
        
            QR Code Link to This Post
            
        
Excellent location - only blocks from UW-L.  This lower unit features off-street parking, a large shared porch and refinished hardwood floors. Kitchen appliances are included - stove and refrigerator. Tenant is responsible utilities. No smoking and no pets allowed. A 2023-24 school year lease and a $650 security deposit are required.  $650 monthly rent is for single occupancy.  Double occupancy will be $750.month.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 106
720 Cass Street
La Crosse, WI 54601
    "
$575,/ 1br - ,Avail 6/1/23 Upper unit with heat & off-street parking included (1205),"
        
            QR Code Link to This Post
            
        
Very large upper unit with heat included - directly across from Mayo Health System. This rental opportunity features a 3-season sunroom, a huge living room and off-street parking. Kitchen appliances are included - stove & refrigerator. Tenant is responsible for electric and cooking gas. No smoking and no pets allowed. A 2023-24 school year lease and a $575 security deposit are required.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 108
720 Cass Street
La Crosse, WI 54601
    "
$975,/ 2br - ,Avail 6/1/23 Newer kitchen and bathroom & large bedrooms (905),"
        
            QR Code Link to This Post
            
        
Amazing main level rental opportunity with heat included!  This conveniently located duplex features a newer kitchen & bathroom, a 3-season sunroom, hardwood floors, large bedrooms, laundry hook-ups and tons of character.  Kitchen is equipped with a stove, refrigerator and dishwasher.  Tenant is responsible for electric and water & sewer.  No smoking and no pets allowed. A 2023-24 school year lease and an $975 security deposit are required.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 108
720 Cass Street
La Crosse, WI 54601
    "
$650,/ 2br - ,Avail. 6/1/23 Secured lower unit w/ laundry onsite (1133),"
        
            QR Code Link to This Post
            
        
Great location - walking distance to Viterbo University and Gundersen Hospital.  This lower unit features air conditioning, a small balcony, storage locker, onsite coin-op laundry and a secured entryway.  Kitchen appliances are included - stove & refrigerator.  Tenant is responsible for gas and electric.  A 2023-24 school year lease and a $650 security deposit are required.  No pets and no smoking allowed.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 108
720 Cass Street
La Crosse, WI 54601
    "
$650,/ 2br - ,Avail 6/1/23! Near Viterbo w/ off-street parking & a large deck(1207),"
        
            QR Code Link to This Post
            
        
Great upper rental opportunity - just blocks from Viterbo University and Gundersen. This unit features a large walk-out deck, air conditioning, hardwood floors and off-street parking. Kitchen is equipped with a stove a refrigerator. Bathroom has a shower stall only - no bathtub. Tenant is responsible for utilities, lawn care and snow removal. No smoking and no pets allowed. A 2023-24 school year lease is required along with a $650 security deposit.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 108
720 Cass Street
La Crosse, WI 54601
    "
$595,/ 1br - ,Avail. 11/18! Upper unit with a private entry and spacious rooms!(826),"
        
            QR Code Link to This Post
            
        
Wonderful central La Crosse location! This upper unit features a sunny south exposure, spacious rooms and a private entryway.  Kitchen appliances are included; stove and refrigerator. Tenant is responsible for utilities. A 12-month lease and a $595 security deposit are required.  One pet may be negotiated with an extra $50/month pet rent and a $500 pet deposit.  No smoking allowed. 

General (non-student) 2nd paragraph
If you are interested in viewing this rental opportunity, please call our office at 782-4100 ext. 108 between 9am and 5pm Monday - Friday or email nights and weekends. Please go to www.reliantres.com to check out a full list of all available rental opportunities. 

Madisyn Haas – Leasing Agent
 show contact info
 ext. 108
Reliant Real Estate Services
720 Cass Street
La Crosse, WI 54601
    "
$650,/ 1br - ,"Avail. 6/1/23! Off-street parking, large porch, & hardwood floor(1410)","
        
            QR Code Link to This Post
            
        
Excellent location - only blocks from UW-L.  This lower unit features off-street parking, a large shared porch and refinished hardwood floors. Kitchen appliances are included - stove and refrigerator. Tenant is responsible utilities. No smoking and no pets allowed. A 2023-24 school year lease and a $650 security deposit are required.  $650 monthly rent is for single occupancy.  Double occupancy will be $750.month.

If you are interested in viewing this rental opportunity, please call our office at 782-4100 ext. 108 between 9am and 5pm Monday - Friday or email nights and weekends. Please go to www.reliantres.com to check out a full list of all available rental opportunities. 

Madisyn Haas – Leasing Agent
 show contact info
 ext. 108
Reliant Real Estate Services
720 Cass Street
La Crosse, WI 54601
    "
$650,/ 2br - ,"AVail. 6/1/23. Off-street parking, laundry, & utilities included!","
        
            QR Code Link to This Post
            
        
Excellent central location - right between the three college campuses and within walking distance to downtown.  This unit includes all utilities and has onsite laundry facilities, off-street parking, large bedroom closets and tons of natural light.  Kitchen is equipped with a stove and refrigerator.  Tenant is responsible for shared snow removal responsibilities.  No smoking and no pets allowed. A 2023-24 school year lease and a $650 security deposit are required.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 106
720 Cass Street
La Crosse, WI 54601
    "
"$1,170",/ 2br - 1017ft2 - ,2x2 Flatwater Apartments!!!,"
        
            QR Code Link to This Post
            
        
End your search for the perfect apartment at Flatwater Apartments! We make it easy to find the home you've been looking for with our two-bedroom floor plans, which span over 1,000 sqft. Our floor plans feature a full suite of kitchen appliances, spacious dining areas, walk-in closets, and a private patio or balcony. Our pet-friendly community will give you all the comfort of home!

Our apartment community features everything you need to live well, including a full suite of kitchen appliances, stacked washers and dryers, walk-in closets, and patios and balconies. Select homes feature wood-burning fireplaces and beautiful kitchen backsplashes. Flatwater Apartments is minutes from Omaha and its clear to see why residents love coming home to our community!

At Flatwater Apartments, we've designed and built our community with your needs in mind. For added convenience, we have garage parking for an additional monthly fee. Learn more about our amenities when you schedule a personalized tour!
    "
$525,/ 1br - ,"Avail. 6/1/23. Upper unit close to Viterbo, Snow removal included(931)","
        
            QR Code Link to This Post
            
        
Excellent location - only one block to Viterbo University.  This upper unit features a spacious bedroom, a sunny living room and lots of storage space and Kitchen is equipped with a stove and refrigerator.  Tenant is responsible for utilities and snow removal.  No pets and no smoking allowed.  A 2023-24 school year lease is required along with a $525 security deposit.
    "
$475,/ 1br - ,Avail 11/18. 6-month lease!! Downtown rental with new flooring! (225),"
        
            QR Code Link to This Post
            
        
Cozy downtown rental opportunity with all utilities included - right next to the Gundersen Dental Specialties building.  This unit features a bright West exposure, onsite laundry facilities and secured building access.  Kitchen is equipped with a stove cooktop and refrigerator.  No smoking and no pets allowed. A 6-month lease and a $475 security deposit are required.  Occupancy is limited to one person.

If you are interested in viewing this rental opportunity, please call our office at 782-4100 ext. 108 between 9am and 5pm Monday - Friday or email nights and weekends. Please go to www.reliantres.com to check out a full list of all available rental opportunities. 

Madisyn Haas – Leasing Agent
 show contact info
 ext. 108
Reliant Real Estate Services
720 Cass Street
La Crosse, WI 54601
    "
"$1,000",/ 3br - ,Avail 6/1/23 - 1st floor w/ off-street parking (721),"
        
            QR Code Link to This Post
            
        
Only steps to downtown! Large first floor unit located in a well-maintained building. Stove, refrigerator, dishwasher, washer, dryer and air conditioner included. A private entry way, off-street parking and large patio compliment this rental opportunity. Tenant is responsible for electric. No smoking and no pets allowed. A 2023-24 school year lease and a $1000 security deposit are required.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 106
720 Cass Street
La Crosse, WI 54601
    "
$650,/ 2br - ,"Avail. 6/1/23. Laundry, off-street parking & includes utilities (210)","
        
            QR Code Link to This Post
            
        
Excellent central location - right between the three college campuses and within walking distance to downtown.  This unit includes all utilities and has onsite laundry facilities, off-street parking, large bedroom closets and tons of natural light.  Kitchen is equipped with a stove and refrigerator.  Tenant is responsible for shared snow removal responsibilities.  No smoking and no pets allowed. A 2023-24 school year lease and a $650 security deposit are required.

If you are interested in more information or to schedule a private showing, please contact Reliant Real Estate Services. Office hours are Monday - Friday from 9am - 5pm. For a comprehensive list of available rental opportunities for the 2023-24 school year, please visit us online at http://www.reliantres.com.

Madisyn Haas– Leasing Agent
Reliant Real Estate Services
 show contact info
 ext. 106
720 Cass Street
La Crosse, WI 54601
    "
"$1,000",/ 2br - 790ft2 - ,2 bedroom SECTION 8 home for rent!,"
        
            QR Code Link to This Post
            
        
Welcome to our home. It features 2 bedrooms*1 bath*carpet*front porch*eat in kitchen comes with stove only*covered back patio*storage shed*fenced back yard*living room*outer entry basement*SECTION 8 WELCOMED!
$1,200 deposit
$1,000 per month
    "
"$1,095",/ 1br - 650ft2 - ,"West Campus 1-Bd, Walk-Bike Bus Anywhere - Available March 1","
        
            QR Code Link to This Post
            
        
1st floor unit near everything - UW/VA Hospitals, UW West Campus - Open concept apartment with large transom windows in living room, kitchen with eat-in counter and dishwasher. Laundry room steps away on first floor. Tenant pays heat and electric. Pets accepted.

Bike Score 93: Biker's Paradise! Walk Score: Very Walkable. Near bus line. This unit recommended for those who bike, walk, and bus. No parking available.

To schedule a walk-through call Ripple Management at  show contact info
.  We show by appointment six days/week.

RippleRents.com
    "
$830,/ 1br - 730ft2 - ,"On-site Management and Maintenance, Open Floor Plan, Pet Friendly","
        
            QR Code Link to This Post
            
        
Stone Ridge Square is Urbana's hidden treasure.  Located just off Philo Road, our location is unbeatable.  Our community provides easy access to shopping, parks, groceries, a variety of restaurants, bus service, and is only two miles from the University of Illinois Campus.  Although location is important, we also know our residents care about comfort and value. Stone Ridge Square strives to provide a clean, and enjoyable community.  The staff at Stone Ridge Square are dedicated to a high quality of service and support to make your home comfortable.  Stone Ridge Square offers a variety of different apartments at an affordable price. Come see why Stone Ridge Square is the place to live in Urbana!

-Private Playground
-24-Hour Fitness Center
-Pet Friendly
-Sprinkler System
-Patio/Balcony Units Available
-One $35 Application Fee Per Apartment, Not Per Person
-Oversized Closets
-Open Floor Plan
-On-site Management and Maintenance
-Grilling/Picnic Area
-Well Maintained
-Sparkling Clean Swimming Pool

Call:  show contact info


For more information, visit us at: https://livewithm2.com/yj5r4fo5/stoneridge-square

Pricing and availablity are subject to change.
    "
$898,/ 3br - 1216ft2 - ,NO RENT TILL JANUARY 2023!!!!,"
        
            QR Code Link to This Post
            
        
NO RENT TILL JANUARY 2023!!!!

3 Bedrooms / 2 Bathrooms
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-4PM,
Sunday By Appointment
    "
"$1,135",/ 2br - 984ft2 - ,2 Bed 1 Bath! Save!SAVE!Save!!!,"
        
            QR Code Link to This Post
            
        
Our 2 bedrooms are Fantastic! There is 984 total square feet of plenty of space. The windows and heating/air system are  energy efficient making your bills low. Get a perfect view of downtown Omaha from your patio/deck!

This week call an ask how you can qualify for up to $500 off the first full month's rent on an approved application. 
 show contact info




    "
