Text,Text1,Text2,Text3
$635,/ 1br - 716ft2 - ,Secure Building - Kettering -,"
        
            QR Code Link to This Post
            
        
Roscommon Place and Wilmington House Apartments

www.rpwhapts.com 


Call about our Move-In Special!!!
 show contact info

* Please CALL as emails are not monitored *

Amenities:
* Secure Building 
* Dishwasher 
* Cats Welcome
* Central Air
* Equipped Kitchens
* Stackable W/D hook-ups
* Balcony, or Patio



Roscommon Place is locally owned and we take great pride in keeping our residents happy and our property clean and in good repair. Roscommon Place has a modern 24/7 laundry facility exclusively for our residents. We also have a community recreation area for your use in entertaining, with additional grills and picnic tables scattered about charmingly landscaped green spaces. The new Horace Mann Neighborhood Elementary School is just next door. Living at Roscommon Place puts you within walking distance of banks, pharmacies, shopping, restaurants, a 24-Hour coffee shop, and even a neighborhood tavern. We're just 1-2 miles from Downtown, The University of Dayton, Kettering Business Park and Research Park, and a short drive from WBAFB, Wright State University, and all major highways! Section 8 NOT accepted. Contact us to schedule an appointment and let us show you why we think Roscommon Place is a great place to live!

Roscommon Place and Wilmington House Apartments
Office Hours:
Mon - 1 to 5PM 
Wed - 10 to 4PM 
Fri    - 10 to 4PM 


www.rpwhapts.com 


    "
$755,/ 2br - 916ft2 - ,Kettering - Dishwasher,"
        
            QR Code Link to This Post
            
        
Roscommon Place and Wilmington House Apartments

www.rpwhapts.com 


Call for our Move-In Specials!!! 
 show contact info

* Please CALL as emails are not monitored *
Amenities:
* Secure Building 
* Dishwasher
* Cats Welcome
* Central Air
* Equipped Kitchens
* W/D hook-ups
* Balcony, or Patio



Roscommon Place is locally owned and we take great pride in keeping our residents happy and our property clean and in good repair. Roscommon Place has a modern 24/7 laundry facility exclusively for our residents. We also have a community recreation area for your use in entertaining, with additional grills and picnic tables scattered about charmingly landscaped green spaces. The new Horace Mann Neighborhood Elementary School is just next door. Living at Roscommon Place puts you within walking distance of banks, pharmacies, shopping, restaurants, a 24-Hour coffee shop, and even a neighborhood tavern. We're just 1-2 miles from Downtown, The University of Dayton, Kettering Business Park and Research Park, and a short drive from WBAFB, Wright State University, and all major highways! Section 8 NOT accepted. Contact us to schedule an appointment and let us show you why we think Roscommon Place is a great place to live!

Roscommon Place and Wilmington House Apartments
Office Hours:
Mon - 1 to 5PM 
Wed - 10AM to 4PM
Fri    - 10AM to 4PM



www.rpwhapts.com 


    "
"$1,299",/ 2br - ,Oversized 2 bedroom! Lake view! 1 left! 4 miles to Kettering Health ma,"
        
            QR Code Link to This Post
            
        

Fully upgraded apartment homes directly next to Kroger Marketplace and 3 minutes from I-75! It’s the ultimate live-work-play community!

* GeoThermal heating and cooling
* Huge 1 & 2 bedrooms available
* Washer & dryer included
* Beautiful lake views

Oversized 2 bedroom! Lake view! 1 left! 4 miles to Kettering Health main campus!

Trendy 1 bedroom! Huge walk-in closet! $1099!
Fully upgraded 2 bedroom! Ideal roommate floorplan! $1299!

Call Marge today to schedule your personal tour!
 show contact info


For more details, please visit our award winning website at 
www.dovetree-apts.com

Dovetree Apartments
5480 Dovetree Blvd.
Dayton, OH 45439


4 miles to NCR country club!

3 miles to Kettering Health
    "
$900,/ 3br - 1668ft2 - ,#%^>AMERICAN COMFORTABLE PET HOME FOR LEASE%#*|<?,"
        
            QR Code Link to This Post
            
        
Ready to rent but not ready for a mortgage? Lease a house while you prepare for a,   back at any time. Pick the house of your choice and have up to 3 years to buy it back!

I'm a local realtor who specializes in Divvy rent-to-own homes. Contact me to learn more about this amazing program that lets you get into a home and on the way to homeownership. 

If interested, you MUST MEET *ALL* qualifications:

♦️ $75 Application Fee!
♦️ 550+ credit score (soft-pull initially)
♦️ 900 per month in gross income (can be combined)
♦️ No bankruptcies or evictions in the past year
♦️ Only a 1-2% down payment is needed
♦️ Close in as little as 15 days 
♦️ Pet Friendly 
Additionally, This amazing program helps you save because 25% of the Rent goes towards a down payment!! If this isn't the home you'd like you can pick almost any home for sale. 

♦️ Andres J Correa 
♦️ Realtor @ mbh fazfMetro Brokers
♦️ bhjjhfcc C
Also, know that we do not show properties unless you are fully qualified and will accept section 8 vouchers. 
*Pictures are for demonstration purposes only
    "
"$1,599",/ 2br - ,2 BR in the number one rated Symmes Township neighborhood!,"
        
            QR Code Link to This Post
            
        




 



Gated luxury community featuring colonial-style townhomes in the affluent Cincinnati area near Mason with newly upgraded floor plans and resort-style amenities.



* All 2BR townhomes include two master bedroom suites *

* Upgraded gourmet kitchens with stainless steel appliances *

* Full size washer and dryer included in every townhome *

* 24 hour fitness center, pool, and dog park with a brand new agility course!*

* Sycamore Schools, rated Excellent with Distinction by the Ohio Dept. of Education *



Spacious 2 BR with a private fenced in back yard!





$2400 – Savings up front! Hurry in and lease a newly upgraded 2BR/2.5BA townhome! 



Call Kelsey or Thomas today to schedule your personal tour!

 show contact info




For more details, please visit our award winning website at

http://www.wellingtonplace-apts.com/



Wellington Place

8770 Wales Drive

Cincinnati, Ohio 45249







98% Leased Luxury Community! 



9 Minutes to Kenwood Towne Center!


    "
"$1,200",/ 2br - 845ft2 - ,North Boswell Apartment,"
        
            QR Code Link to This Post
            
        

    
      Spacious 2 Bedroom Unit
    
  
  
  
Property Address

7637 N. Bosworth Ave. | Chicago, IL 60626


  Available: Now



Offered By

Good News Partners




  Description
  
    SPACIOUS TWO BEDROOM UNIT…$1200 monthly. Large kitchen and dining room, living room, bathroom w/tub & shower, and sun room on both east and west ends of this accommodating space.

                                Located in the historic  Rogers Park neighborhood, blocks from public transportation (Red/Purple/Yellow Lines) Jewel and other essential establishments, with close proximity to both the lakefront and Evanston

  


  Details
  

      Beds/Baths: 2BD/1.0BA
      Square Feet: 845

  

  Rental Terms
  

    Rent: $1,200.00 

    Available: Now
    Application Fee: $50.00

  

  Pet Policy
  

      Cats not allowed
      Dogs not allowed

  
    "
"$1,109",/ 3br - ,Your future home is waiting for you!,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
$750,/ 2br - ,++Completely renovated 2 bedroom lower unit in MILWAUKEE**,"
        
            QR Code Link to This Post
            
        
Completely renovated 2 bedroom 1 bathroom lower unit. Features: linoleum floors, kitchen, refrigerator, stove/ range, blinds, tub and shower door, ceiling fans and off street parking. View and experience with in-person walk-through showing. Not virtual on- screen tour. pets allowed. Please Text:  show contact info

    "
$980,/ 2br - 715ft2 - ,"Ceiling Fans, Dining Room, On the IndyGo Bus Line","
        
            QR Code Link to This Post
            
        
Located on the west side of Indianapolis, we offer spacious one, two, three and even four bedroom apartments and townhomes!  Enjoy our indoor swimming pool, fitness center, resident lounge, WiFi Cafe, bark park and playground on 55 acres of green grass and mature trees.   With convenient access to I-465, the airport and Avon, and on the IndyGo bus line, you'll find what you're looking for and more.  Come see why the Park at Greenhill should be your new home!  Call or text us today  show contact info
 to set up your tour.  Chat with us now.

-Washer/Dryer Hookups
-Walk-In Closets
-Disability Access
-Dining Room
-Playground
-Laundry Facility
-Minutes from Downtown Indianapolis
-Window Coverings
-Dishwasher
-Common Area Cameras
-Linen Closet
-Bark Park

Call:  show contact info


For more information, visit us at: https://livewithm2.com/t6qrlvpn/park-at-greenhill

Pricing and availability are subject to change.
    "
"$1,025",/ 2br - 950ft2 - ,"Automatic Rent Payment Options, High Speed Internet Ready, Dishwasher","
        
            QR Code Link to This Post
            
        
Located on the East side of Indianapolis, in the Warren area, Warren Harbor offers one-two and three bedroom apartment homes up to 1,375 square feet.  Warren Harbor Apartments is under new management and new ownership, with many renovations and added amenities in the works. Many apartments already boast fresh updated interiors.  Come check out Warren Harbor and see why it should be your new home!

-Late Fee Forgiveness
-Refrigerator
-Cable Ready
-Microwave
-Balcony
-Pond
-Laundry Facility
-Application Fees Per Apartment, Not Per Person
-Pet Friendly
-In-Sink Disposer
-Carpet/Vinyl Flooring
-High Speed Internet Ready

Call:  show contact info


For more information, visit us at: https://livewithm2.com/cgwje2fl/warren-harbor-apartments

Pricing and availability are subject to change.
    "
$719,/ 2br - 900ft2 - ,Disponible Ahora! Habla Hoy Para Nuestros Especiales,"
        
            QR Code Link to This Post
            
        
¡Pregunte por nuestros incentivos para empleadores preferidos!



-Pista de tenis
-Patio de juegos
-Gimnasio las 24 horas
-Almacenamiento limitado disponible
-Cancha de baloncesto
-Aire acondicionado
-Reciclaje
-4 Piscinas
-Arrendamiento a corto plazo
-Mantenimiento en el sitio
-Apartamentos remodelados disponibles
-Centro de negocios

Llamar:  show contact info


1032 Kerr Ave, Urbana, IL 61802

Para obtener más información, visítenos en: https://livingmonarch.com/7iskw23p/town-country

Igualdad de oportunidades de vivienda. Las ofertas especiales se basan en la disponibilidad y pueden vencer o cambiar en cualquier momento. Las ofertas especiales y los descuentos no se pueden combinar. Las tarifas están sujetas a cambios sin previo aviso.
    "
"$1,089",/ 3br - ,Lovely  well-manicured 3/2 bath home! A Must See!,"
        
            QR Code Link to This Post
            
        
Three bedrooms, 2.5 baths! Lovely home on a well-manicured street. Larger than expected lot! Spacious front living area with beautifully trimmed fireplace. Back family area is LARGE AND SUNNY! Lots of built-ins and a bay window. New sky light adds more sunshine! Separate dining room. Bright white kitchen with separate eating area. NEW FURNACE, ROOF, DISHWASHER. NEW FLOORING THROUGHOUT MAIN FLOOR. Basement is partially finished with many built-ins, plus second full bath. New Terex deck in back. If you are interested please send me a text::   show contact info

.
.
.
.
.
.
.

.
.
.
.
.
.


.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.




♦️ $0 Application Fee!
♦️ 550+ credit score (soft-pull initially)
♦️ $2500 per month in gross income (can be combined)
♦️ No bankruptcies or evictions in the past year
♦️ Only a 1-2% down payment is needed
♦️ Close in as little as 15 days
♦️ Pet Friendly

📱 Schedule a call at https://calendly.com/ajcorrea/divvy-program-call
👉 Or apply directly to https://www.divvyhomes.com/a/agentandresjcorrea
🌐 Check me on the web: https://www.andresjcorrea.com
📹 Learn more here: https://www.youtube.com/watch?v=2iB8AI1DihE&t=25s


Additionally, This amazing program helps you save because 25% of the Rent goes towards a down payment!! If this isn't the home you'd like you can pick almost any home for sale.

♦️ Andres J Correa
♦️ Realtor @ BHGRE Metro Brokers
♦️
♦️ https://www.andresjcorrea.com

Also, know that we do not show properties unless you are fully qualified and do not accept vouchers.
    "
"$1,370",/ 2br - 1155ft2 - ,"Four Swimming Pools, Three Tennis Courts, Onsite Golf Course!!!!","
        
            QR Code Link to This Post
            
        
Experience luxury apartment living and first-rate convenience! Canterbury Green Apartments is conveniently located on the northeast side of Fort Wayne, Indiana, minutes away from Purdue University and Fort Wayne International Airport. All of our spacious homes are fully equipped with a washer and dryer, a private patio or balcony, and an abundance of closet space. Many of our homes feature cozy fireplaces and custom finishes such as built-in bookcases.

Property Amenities: Onsite Bar & GrillGuest Suites AvailableGame Room with Billiard TablesState-of-the-Art GOFit Wellness ClubResident Event LoungeGOFetch Off-Leash Dog ParkThree Tennis Courts250+ Beautifully Landscaped AcresFour Swimming PoolsRacquetball Court & Sports CourtGOTech Business CenterOnsite Golf Course

Call Us Today!  show contact info


For more information, visit us at: https://livegoldoller.com/b62akqwv/canterbury-green

*Pricing and availability are subject to change daily. Photos may not be of your exact home. Please contact us today for the most up to date information! Professionally managed by GoldOller Real Estate Investments, a provider of Fair Housing and Equal Opportunity.
    "
"$65,664",/ 3br - ,Beautiful 3 bedroom home for sale!!!!,"
        
            QR Code Link to This Post
            
        
Five Seasons – Davenport’s Top Manufactured Home Community

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
$548,/ 1br - ,"Tile Flooring, Playground, Bark Park","
        
            QR Code Link to This Post
            
        
Located in the desirable North Decatur area, within the Argenta-Oreana school district, Woodcrest is a combination of comfort and wonderful convenience. Engulfed with rich landscaping and tranquil grounds, these apartment homes are second to none…

At Woodcrest, we designed your home with your needs in mind. From fully equipped redesigned luxurious kitchens & bathrooms to our over-sized apartment homes, we offer carefree living at its best. Our community amenities include a business center, fitness center, sparkling oversize pool with sundeck, tennis and basketball courts for your enjoyment. Our maintenance staff is on call 24 hrs. for quick response to all situations. Our award winning team is ready to serve you, so stop by today and discover why Woodcrest should be your new home!

-Laundry Facility
-Swimming Pool
-Green Community
-Common Areas Monitored by 24-Hour Video Surveillance
-Window Coverings
-Tennis Courts
-Patrol Service
-Additional Storage
-Dishwasher
-Tile Flooring
-Fitness Center
-Preferred Employer & Student Discounts Available

Call:  show contact info


For more information, visit us at: https://livewithm2.com/jfbu6ii2/woodcrest-apartments

Pricing and availability are subject to change.
    "
$838,/ 2br - ,2 Bedroom $814 -Immediate Move In,"
        
            QR Code Link to This Post
            
        
Welcome Home to Dr. Wesley Scott Senior Minutes from Milwaukee Bay sits the senior living environment you deserve – Dr. Wesley Scott Senior. With nearby public transportation and numerous shopping and dining locations within walking distance, everything you’re looking for is right here. Enjoy a fitness center, game room, gorgeous courtyard, and clubhouse without even leaving the community. Appreciate beautiful city views from your picturesque living room or bedroom windows.Live your best life in your golden years at Dr. Wesley Scott.  Call Now:  show contact info
Want more information? Follow this link:https://greystone.aptfeatures.com/ucu009 This is a 1 Bedroom, 1 Bath, approximately 840 Sq. Ft. Features - High Speed Internet Access  - Smoke Free  - Disposal  - Dishwasher  - Washer/Dryer In Home  - Views  - Extra Storage Community Amenities - Senior Living  - Gameroom  - Fitness Center  - Laundry Facilities  - Sidewalk Lined Streets  - Business Center  - Gated Access  - Clubhouse Pet Policy No Pets Allowed Dr. Wesley Scott Senior 2800 W. Wright Street, Milwaukee, WI, 53210OgxiSgW5
    "
$819,/ 1br - 752ft2 - ,Beautiful 1 Bedroom waiting for you to call home!,"
        
            QR Code Link to This Post
            
        
To schedule a tour
We now book our tour appointments online! Please call or text us at
  show contact info
 to self-schedule from your phone! Book your appointment online today or anytime 24/7!
Property Description
Enjoy the best in apartment living at Stonebridge Apartment Homes! We are a professionally managed apartment community in southwest Dayton, OH. Stonebridge has 1, 2, 3, and 4 bedroom Beavercreek Dayton apartments that can fit your specific lifestyle. We are located on 32 scenic acres behind The Greene Town Center.You don’t have to worry about the costly expense of home appliances at Stonebridge because every unit features a refrigerator, stove and oven, plus a dishwasher and garbage disposal. The spacious floor plans at our Beavercreek Dayton apartments also have walk-in closets.Stonebridge is surrounded by mature trees and beautiful landscaping, and our residents have access to a variety of amenities. Relax at the Stonebridge clubhouse, volleyball court, or swimming pool.Stonebridge Apartment Homes is 2 minutes from I-675 and 15 minutes from downtown Dayton. The Greene outdoor shopping center is within walking distance, and it has a wide variety of quality shopping, entertainment and dining. Enjoy an evening of entertainment at the Funny Bone Comedy Club or Rave Cinemas. Dining at the Greene includes a variety of ethnic food, fine dining, and chain restaurants such as Chipotle.Stonebridge is owned and managed through Monarch Investment and Management Group. We are here to serve you and create a wonderful rental experience. Welcome home!
Details
Availability date: December 29, 2022
Pets: Cats, Small Dogs (< 25lb), Large Dogs (> 25lb)
Pet notes: Stonebridge allows dogs and cats
We have some dog breed restrictions
$299 for 1 and $499 for 2 non-refundable pet fee
$30 a month for 1 pet and $60 for 2 pets
No more than 2 pets per apartment
A pet addendum, current animal picture and vet records are required
Deposit: Starts at $400
Leasing options: 6 months,9 months,9+ months,12 months
Leasing notes: *Short term lease fees apply
Application fee: $50 per adult/$150 admin fee
Amenities
Included in Utilities Cost: AUM BIlling Bundle
Utilities Cost: 
Laundry: Select units include laundry hookup, Available 24-hour laundry facility
Parking type: Off-Street 
Parking notes: Carports available $20 per month
Appliances: Dishwasher, Refrigerator, Range/Oven
Exterior: Balcony/patio
Heating/cooling: Heat: forced air, Central AC
Wiring: Cable-ready
Facilities and Recreation: Fitness center, Clubhouse, Playground, Business center, Volleyball court, Dog Park
Security and Access: 
Views: 
Additional features: Fireplaces available in select units
Offered by:
Stonebridge Apartments

Equal Housing Opportunity
    "
"$2,350",/ 3br - 2000ft2 - ,"$2,350 3bd/2.5bth Duplex, Attatched Garage, Unfinished Basement","
        
            QR Code Link to This Post
            
        
This enormous 2 story 3 bedroom/2.5 bathroom duplex is available November 1st to rent at Sauk Creek Apartments! It's tucked away in the serene neighborhood of Sauk Creek and is less than a minute away from the beltline highway. This location is perfect if you want to live in a park-like setting but also be close to an impressive variety of shops, restaurants, schools, parks, medical facilities, and entertainment options.

Amenities:
Luxury Kitchen
Laundry Room with Washer/Dryer
Private Patio
Breakfast Bar
Ample Closet Space
Central Air
Fireplace
Private, Attached 2 Car Garage
Basement for Storage (Unfinished)
Private Entrance
24-Hour Priority Maintenance
On-Site Management

If you're looking for a place that has enough space to put your belongings, this duplex has it. It has a large amount of closets and cabinets located throughout the residence as well as a huge unfinished basement for extra storage. The first floor includes access to the attached 2 car garage, private patio, laundry room, half bathroom, luxury kitchen, dining room, living room, and family room. The family room has built in bookshelves and cabinets for even more storage space as well as a fireplace that adds an element of comfort. The luxury kitchen includes custom Amish hand-made soft-close cabinetry, stainless steel appliances, and granite countertops with a breakfast bar. This duplex is filled with large windows that allow natural light to pour into every room. The second floor has two spacious bedrooms, a full bathroom, and a large master bedroom with a walk-in closet and a private master bathroom.

For added convenience, removing snow and maintaining the lawn won't be something you'll have to worry about. At Sauk Creek Apartments, we take care of that for you! There are also multiple picnic areas with propane grills located throughout our 10 acres of landscaped property that would be free for you to enjoy!

Call to schedule a showing and don't forget to ask about our current MOVE-IN SPECIAL! We're open Monday through Friday between the hours of 9:00am and 5:00pm.


Sauk Creek Apartments Leasing Office:

12 Sayner Ct #57
Madison, WI 53717
how contact infohttps://www.westmadisonapartments.com/buildings/sauk-creek
    "
$829,/ 1br - 752ft2 - ,Beautiful 1 Bedroom waiting for you to call home!,"
        
            QR Code Link to This Post
            
        
To schedule a tour
We now book our tour appointments online! Please call or text us at
  show contact info
 to self-schedule from your phone! Book your appointment online today or anytime 24/7!
Property Description
Enjoy the best in apartment living at Stonebridge Apartment Homes! We are a professionally managed apartment community in southwest Dayton, OH. Stonebridge has 1, 2, 3, and 4 bedroom Beavercreek Dayton apartments that can fit your specific lifestyle. We are located on 32 scenic acres behind The Greene Town Center.You don’t have to worry about the costly expense of home appliances at Stonebridge because every unit features a refrigerator, stove and oven, plus a dishwasher and garbage disposal. The spacious floor plans at our Beavercreek Dayton apartments also have walk-in closets.Stonebridge is surrounded by mature trees and beautiful landscaping, and our residents have access to a variety of amenities. Relax at the Stonebridge clubhouse, volleyball court, or swimming pool.Stonebridge Apartment Homes is 2 minutes from I-675 and 15 minutes from downtown Dayton. The Greene outdoor shopping center is within walking distance, and it has a wide variety of quality shopping, entertainment and dining. Enjoy an evening of entertainment at the Funny Bone Comedy Club or Rave Cinemas. Dining at the Greene includes a variety of ethnic food, fine dining, and chain restaurants such as Chipotle.Stonebridge is owned and managed through Monarch Investment and Management Group. We are here to serve you and create a wonderful rental experience. Welcome home!
Details
Availability date: December 18, 2022
Pets: Cats, Small Dogs (< 25lb), Large Dogs (> 25lb)
Pet notes: Stonebridge allows dogs and cats
We have some dog breed restrictions
$299 for 1 and $499 for 2 non-refundable pet fee
$30 a month for 1 pet and $60 for 2 pets
No more than 2 pets per apartment
A pet addendum, current animal picture and vet records are required
Deposit: Starts at $400
Leasing options: 6 months,9 months,9+ months,12 months
Leasing notes: *Short term lease fees apply
Application fee: $50 per adult/$150 admin fee
Amenities
Included in Utilities Cost: AUM BIlling Bundle
Utilities Cost: 
Laundry: Select units include laundry hookup, Available 24-hour laundry facility
Parking type: Off-Street 
Parking notes: Carports available $20 per month
Appliances: Dishwasher, Refrigerator, Range/Oven
Exterior: Balcony/patio
Heating/cooling: Heat: forced air, Central AC
Wiring: Cable-ready
Facilities and Recreation: Fitness center, Clubhouse, Playground, Business center, Volleyball court, Dog Park
Security and Access: 
Views: 
Additional features: Fireplaces available in select units
Offered by:
Stonebridge Apartments

Equal Housing Opportunity
    "
"$1,175",/ 2br - 915ft2 - ,"Parking Lot, Washer/Dryer, Garages","
        
            QR Code Link to This Post
            
        
Cheswick Village offers one and two-bedroom ground-level apartment homes hidden right off of Northwestern Avenue, just a half-mile east of the new US 231 expansion and a mile west of Wal-Mart in West Lafayette.

Feeling at home with us is easy when every apartment home has an open-concept floor plan and includes a ceiling fan, overhead lighting in every room, private entrance and patio, washer/dryer hookups, and optional rental, a huge bathroom, beautiful kitchen, and much more! We also provide a spacious clubhouse, dog park, ample outdoor space, 24-hour emergency maintenance, and on-site management.

Come experience the tranquility of Cheswick Village Apartments and make it your new home!

-Bark Park
-Garages
-Refrigerator
-Laundry Facility
-Disability Access
-Eat-In Kitchen
-Washer/Dryer Hookups
-Accepts Electronic Payments
-Application Fees Per Apartment, Not Per Person
-Additional Storage
-Full-Size Appliances
-Dishwasher

Call:  show contact info


For more information, visit us at: https://livewithm2.com/2yrxs76i/cheswick-village-apartments

Pricing and availability are subject to change.
    "
$900,/ 3br - ,"Freshly remodeled 3 bedroom, 2 bath home home for rent.","
        
            QR Code Link to This Post
            
        
Freshly remodeled 3 bedroom, 2 bath home home for rent. The open concept of the living, dining, and kitchen features gorgeous wood ceiling beams. It all ties in with the butcherblock countertops, modernized cabinets, and lovely backsplash in the kitchen. Newly installed HVAC, all new electrical, updated plumbing, and a brand-new hot water heater. All new flooring, paint, and fixtures throughout the entire home. There are washer & dryer connections inside the house. All existing appliances convey. This would make a great first home or rental property. Chain-link fenced backyard. Bonus - the brand-new Waco Fire Station #6 is right across the street. Come look today, before you miss it!

please call for more info.  show contact info
.
.
.
.
.
.
.

.
.
.
.
.
.


.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.

.
.
.
.
.
.


Looking for a great extended stay apartment in Chattanooga?

Low Weekly & Monthly Rates
FREE Utilities
Free Premium Cable TV
Call Now:
Additional Information:
www.siegelselect.com
Apartment Home Features
-Guest Laundromat on Site
-Siegel Rewards Program
-Free Parking
-Fully Furnished
-Free Premium Cable TV
-Special Corporate and Group Rate Housing
-Low weekly, Bi-weekly, & Monthly Payment Options
-Handicapped Accessible Apartments
-Free Utilities
-Nearby Restaurants, Shopping, Entertainment and More
-No Long-Term Lease Required
-Flat Screen TVs

Free Siegel Reward Program
Earn points every time you pay your rent or refer a friend. Use your points to treat yourself to free rent, food, movies, gift cards, and much more!

For more information, visit us at: https://livesiegelcompanies.com/cmr6x4vs/siegel-select-chattanooga

Managed by The Siegel Group
Equal Housing Opportunity
Pricing may include current special and is subject to change without notice.

?? $0 Application Fee!
?? 550+ credit score (soft-pull initially)
?? $2500 per month in gross income (can be combined)
?? No bankruptcies or evictions in the past year
?? Only a 1-2% down payment is needed
?? Close in as little as 15 days
?? Pet Friendly

?? Schedule a call at https://calendly.com/ajcorrea/divvy-program-call
?? Or apply directly to https://www.divvyhomes.com/a/agentandresjcorrea
?? Check me on the web: www.andresjcorrea.com
?? Learn more here: https://www.youtube.com/watch?v=2iB8AI1DihE&t=25s


Additionally, This amazing program helps you save because 25% of the Rent goes towards a down payment!! If this isn't the home you'd like you can pick almost any home for sale.

?? Andres J Correa
?? Realtor @ BHGRE Metro Brokers
??
?? www.andresjcorrea.com

Also, know that we do not show properties unless you are fully qualified and do not accept section 8 vouchers.

Pictures are for demonstration purposes only
    "
