Text,Text1,Text2,Text3
"$10,000",/ 1br - 495ft2 - ,"Clubhouse/Fitness Center, Tennis court, Business Center","
        
            QR Code Link to This Post
            
        
YES, WE ARE OPEN! CALL NOW TO SCHEDULE AN IN-PERSON TOUR! OR LET US SHOW YOU THROUGH FACETIME!Surrounded by sprawling green lawns and mature trees, Independence Green Apartments is your destination for inspired living. Our one-, two-, and three-bedroom apartment homes offer well-appointed interiors complete with a convenient in-home washer and dryer and ample storage space.  Our wooded community provides gorgeous views and the perfect backdrop for a quiet glass of wine on your own private patio. If you prefer to work out before you relax, check out our heated indoor pool in the winter, or our sparkling outdoor pool and sand volleyball court in the summer.    Independence Green Apartments has everything you need to unwind, get fit, and live well. Come see why life is better at Independence Green Apartments. Amenities Include:Beautiful Views of the CommunityFairway ViewsHardwood FlooringNew Cabinetry In Renovated UnitsDog ParkStainless Steel AppliancesPool ViewsResident Referral ProgramOnline Payments AvailableDisc Golf CourseTennis courtPrivate Patio / BalconyCall:  show contact info
For more information, visit us at: https://livewithjrk.com/5wml33rl/IndependenceGreen
    "
"$3,600",/ 6br - 1900ft2 - ,2097 Summit St: Large home near Lane Ave for August!,"
        
            QR Code Link to This Post
            
        
Description 

Link to Virtual Tour, photos, floor plans and more: https://youriguide.com/2097_summit_st_columbus_oh
 (click tabs on the top right to switch between tour, floor plans and photos!)

Here is a link to set up a showing at one or more of our homes: https://app.tenantturner.com/listings/nicastroproperties

Enjoy large, open rooms and a large rear exterior space perfect for your enjoyment! Potential for a 7th room using a walkthrough!
Large house with lots of living space!
 
Features 

  Cable  
  Hardwood floors  
  Air conditioner  
  Refrigerator  
  Dishwasher  
  Balcony, deck, patio  
  Fenced yard  
  Laundry room / hookups  
  Stove and oven  
  Heat - gas  
  Pet friendly  
 
   Parking  
 

    "
"$2,950",/ 4br - 1500ft2 - ,Behrend/Mercyhurst  Off Campus Housing 4 Bedroom,"
        
            QR Code Link to This Post
            
        
Student housing available for 2023-2024 School Year!
Landlord Pays All Utilities!
Safe rural neighborhood within walking distance from Behrend college! Included with your rent:
Off street paved parking right outside your Front Door
Fully furnished Living Space with Couches, Recliners, Coffee and End Tables
Full Bath with Shower, Tub, Toilet and Sink
Kitchen with Stove, Sink, Microwave, Refrigerator and A Dining Area with Table and Chairs
Washer and Dryer 
Plenty of closet space
First and Second Floor Living Rooms
4 Large Bedrooms Furnished with Beds, Dressers and Desks
Back Deck Leading to a Spacious Yard

Landlord Pays All Utilities:
Gas
Electric
Wi-Fi (Internet) 
Water/Sewer
Garbage
Lawn Care
Snow Removal From Parking Area


Rent is $2950 per semester per student.  Or $675 per month per student for 9 months

Like Us On Facebook at ALH Apartments
    "
"$3,000",/ 2br - 1600ft2 - ,Stylish House with Home Office near Olentangy Trail,"
        
            QR Code Link to This Post
            
        
Centrally located home north of campus and in lower Clintonville -- walking distance to Lucky's Market, Lavash, breweries and restaurants. Available to rent, furnished, starting in mid-January 2023. Preference for 4+ month rentals. Porch, backyard, beautiful sunroom (can be used as an artist studio or office or gym), lots of light, gas stove kitchen, dining room, work spaces, driveway for easy parking for 2 cars. Two bathrooms, two bedrooms, large office with daybed. Exercise bike. Washer dryer in unit. Central heat and air. High speed internet. Walhalla, Glen Echo Park, Studio 35, and Clintonville Farmers' Market in walking distance. Library and Park of Roses nearby. Near to Olentangy Trail for biking and on bus lines; near to highway for commuting elsewhere; convenient to airport.
    "
"$2,700",/ 3br - 1700ft2 - ,3 Bed 2.5 bath 1700 sq ft Condo available for rent,"
        
            QR Code Link to This Post
            
        
Dear All,

2-Story Condominium, with 3-bed rooms, 2.5 Bathrooms, including a fully finished basement available for rent in Ann Arbor. All new appliances with stainless steel finish including Washer and Dryer. Comes under the Ann Arbor school district. 

Walkable distance to Meijer, Pancheros, Menchies, and Starbucks. 5 min drive to Costco and Fastfood centers. Very close to Briarwood mall for any shopping needs.

Please contact me for more details.
    "
"$3,200",/ 5br - 5250ft2 - ,Large Canfield house for rent,"
        
            QR Code Link to This Post
            
        
5+ bedroom 3.5 bath Spanish style home for rent. Large heated pool with auto cover. 1100 SF heated garage, 2 wet bars. Call for more info. Sean  show contact info

    "
"$2,950",/ 3br - 1300ft2 - ,Completely Remodeled House 3B/2b,"
        
            QR Code Link to This Post
            
        
Description 


Totally renovated with all new kitchen, including stainless appliances and marble counters. One completely renovated bath and a new bath on second floor which creates a private and charming second floor suite. New furnace and AC. New windows. Hardwood floors in all bedrooms and the living room. Fabulous location is a two minute walk to West Park and less than ten minutes to Downtown. Vacant lot to the north is owned by the City and according to the City, it will not be built on due to public utilities under ground.
 
Features 

 Come experience this beautiful remodeled home on a quiet street, yet walking distance to beautiful downtown Ann Arbor and close to University of Michigan.
  

    "
"$12,220",/ 2br - ,Pie am so grateful u chose The Residences at Central Park to call HOME,"
        
            QR Code Link to This Post
            
        
The Residences at Central Park has plenty to offer!

We will have a 2 bedroom 2 bath Jefferson floor plan available 12/02/2022

Stop in or give us a call at  show contact info
 we are open 7 days a week

We are currently waiving our application fee, call TODAY and reserve your 2 bedroom for December

Amenities:
Premium location in Gahanna Jefferson School District
Large Community Center with FREE Wi-Fi
Resort style swimming pool with outdoor Kitchen
24-Hour Onsite Fitness Center with Yoga Room
Professional Landscaping
Close to Creekside, Dining & Shopping
Easy Commute to Downtown
Minutes to Easton Town Center
Golf course & Tree Views
Indoor fireplace
Pet-Friendly
Pool Table

and MUCH more, stop by for a tour of our community!

Office Hours:
Monday - Friday
10am -6pm
Saturday
10am -5pm
Sunday
Noon -5pm




#COFFEE #COFFEEBAR #FIREPLACE #FITNESS #FITNESSCENTER #GRILL #GRILLSTATION #HIGHWAY #AIRPORT #HOMES #GAHANNA #GAHANNASCHOOLS #COLUMBUS #OHIO #FORRENT #APARTMENTS #PETS #PETFRIENDLY #DOGS #CATS #PETSPETSPETS #COLUMBUSCREW #COLUMBUSBLUEJACKETS #POOL #SWIMMINGPOOL #MOVIETHEATER #POPCORN
    "
"$2,500",/ 2br - 1773ft2 - ,Newly built high end townhouse,"
        
            QR Code Link to This Post
            
        
Newly built duplex townhouse near OSU campus, 2 bedrooms(possible make 1st level as 3rd bedroom), 3 full baths, 2-car garage, modern kitchen with stainless steel appliances and much more.  Please see pictures for more details.
    "
"$3,200",/ 3br - 2323ft2 - ,House for Rent in Ohio City,"
        
            QR Code Link to This Post
            
        
Available now in Ohio City! Conveniently located, with 3 bedrooms and 2.5 bathrooms. Located across the street from Orchard School; Steps away from restaurants, breweries, coffee, and shopping! Highly sought after driveway access on one-way street. Walking distance to Metroparks bike path, which takes you right to the Flats. Only 200ft from Greenwood Park, featuring neighborhood pool, basketball courts and newly renovated playground! Open concept floor plan, fully renovated kitchen, private outdoor patio with fish pond, two car garage, AND three walk-in closets. Find the vaulted ceiling in master bedroom and two-story ceilings on first floor doors. Great front porch and rare Ohio City property with grass yard. Recent Renovations: 2018 Releveled house Fixed/re-leveled driveway 2020 New hot water tank Storm doors added and new exterior doors with custom paint job New garage door and motor 2021 Redone kitchen all new appliances, sink, microwave, oven, backsplash, lighting, etc Remodeled basement including paint and floors with commercial grade lighting
    "
"$2,695",/ 4br - 2300ft2 - ,"16 Jenner Dive, Paris, Ontario N3L 0L3","
        
            QR Code Link to This Post
            
        
4 Bedrooms | 3.5 Bathrooms, Upgraded Kitchen, Formica Countertops, Carpet Floors, Upgraded Bathrooms, Ensuite Laundry, Tons of Natural Light.

Note: The unit will be professionally cleaned by the owner prior to your occupancy.

Close to Alexander Graham Bell Parkway, Oak Park and Savannah Oaks, 175 Savannah Oaks, Central Public School, Braemar House School, Brantford Commons South, Lynden Park Mall, Tews Falls, Christie Lake Conservation Area.

16 Jenner Dive, Paris, Ontario N3L 0L3
Rest Arces Road and Powerline Road

30 Minutes Away From Tews Falls!!
Close to All Amenities!!

$2,700 (Four Parking Spots Included)
Discounted Cable, Phone & Internet (Throughout the Term at Additional Cost)

UNIT AMENITIES:
*4 Bedrooms | 3.5 Bathrooms
*Brand New - Never Lived in Detached House
*Upgraded Kitchen
*Upgraded Bathrooms
*Ensuite Bathrooms
*Formica Countertops
*Ensuite Laundry
*His and Hers Walk-in Closet
*Carpet Floors
*9 Foot Ceilings 
*Personal Thermostat
*Tons of Natural Light

BUILDING AMENITIES:
*Barbecue Area / Terrace
*Bicycle Storage
*Outdoor Patio

Available Immediately !!

Note: The unit will be professionally cleaned by the owner prior to your occupancy.
    "
"$2,695",/ 3br - 2000ft2 - ,"188 Old Onondaga Road East, Brantford, Ontario N3R 0C1","
        
            QR Code Link to This Post
            
        
3 Bedrooms | 2 Bathrooms, Upgraded Kitchen, Dishwasher, Microwave, Ice Maker, Formica Countertops, Stainless Steel Appliances, Upgraded Bathrooms, Hardwood Floors, Huge Private Terrace, Tons of Natural Light.

Note: The unit will be professionally cleaned by the owner prior to your occupancy.

Close to Colborne Street East Highway, Garden Avenue and Colborne Bus Stop, Onondaga Brant School, Branlyn Community School, Lynden Park Mall, CF Lime Ridge, Tews Falls, Albion Falls, Royal Botanical Gardens, Bayfront Park.

188 Old Onondaga Road East, Brantford, Ontario N3R 0C1
Colborne Street East and Highway 18

25 Minutes Away From Tews Falls!!
Close to All Amenities!!

$2,700 (Three Parking Spots Included)
Discounted Cable, Phone & Internet (Throughout the Term at Additional Cost)

UNIT AMENITIES:
*3 Bedrooms | 2 Bathrooms
*This is a Newly Renovated - Detached House
*Upgraded Kitchen
*Dishwasher
*Microwave
*Ice Maker
*Formica Countertops
*Stainless Steel Appliances
*Upgraded Bathrooms
*Ensuite Laundry
*Hardwood Floors
*9 Foot Ceilings
*Front Porch
*Backyard Included
*Huge Private Terrace
*Tons of Natural Light

BUILDING AMENITIES:
*Barbecue Area / Terrace
*Bicycle Storage
*Outdoor Patio

Available Immediately !!

Note: The unit will be professionally cleaned by the owner prior to your occupancy.
    "
"$3,000",/ 4br - 1700ft2 - ,Beautiful ranch home located in a court in a wooded setting,"
        
            QR Code Link to This Post
            
        
Beautiful ranch home located in a court in a wooded setting. Spacious yard. Bloomfield Hills Schools. Semi finished basement with 4th room with a egress window. Updated Bathrooms. Newer wallside windows. Island Kitchen with all stainless steel appliances. First floor laundry with washer and dryer. Living room with electric fireplace and hardwood flooring. Newer Central air and ceiling fans in entry bedrooms. Main bedroom has private bathroom. Carrier furnace. City water and city sewer. Attached garage with opener. No pets preferred but may consider. Nice home must see.
    "
"$2,500",/ 3br - 1846ft2 - ,"Brand New 3 bedroom, 2 1/2 bath Townhouse for rent","
        
            QR Code Link to This Post
            
        
Brand new townhouse for rent located at 5418 Copper Horse Trail just north of Dupont Road on Tonkel Road.  This unit has 3 bedrooms, 2 1/2 baths with 1846 sq ft of living area and a full size 2 car garage and walk out patio backing up to a pond.  Master bedroom is on ground floor with en-suite bath and walk in closet.  Many extras including gas fireplace, extra storage room, open loft, ceiling fans, washer and dryer, storage above garage, and all kitchen appliances.
No smoking in unit.  No pets.  $2,500 per month.
    "
"$2,700",/ 2br - 1435ft2 - ,Located on the 27th floor at the Westin Book Cadillac,"
        
            QR Code Link to This Post
            
        
Located on the 27th floor at the Westin Book Cadillac! This space features incredible views of Downtown, crown molding & ColumbiaFlooring hardwood maple floors throughout, premium lighting & California Closets. The open concept kitchen and main living space has plenty of room for a full size dining table, additional seating at the kitchen peninsula, granite counter tops, a walk-in pantry & premium hardware on all faucets. Both bedrooms feature walk-in closets and the en-suite bathroom includes a jetted bathtub w/ upgraded toilets!
    "
"$3,000",/ 4br - 1469ft2 - ,OSU Off Campus - Indianola & Lane Ave - Avail 8/18/23 4BR/2Ba,"
        
            QR Code Link to This Post
            
        
Undergrad off-campus living doesn't get any better! Awesome location - Indianola & Lane Ave!
* 4 BR (pot'l 5th BR +$500/mo)
* 2 full baths
* 2 full kitchens
    - 1st flr kitchen completely remodeled fall 2022 - stainless appliances, marble counters, gas range
    - 2nd flr kitchen newer stainless steel fridge, dishwasher, gas range, bar-height counter overlooking
      balcony, access to balcony & backyard
* LR
* 3-season room
* balcony & decks
* Incredible fenced, decked yard w stone area for grilling & lockable storage access
* Private driveway fits 4 vehicles for off street parking at no extra fee
* Washer/Dryer
* Front Porch w/swing

Lease Specifics:
* Lease period 8/18/2023 - 8/3/2024
* Utilities not included
* No Pets
* Deposit - 1 month rent

LEAVE A VOICEMAIL so I can return your call.
    "
"$2,950",/ 3br - 2510ft2 - ,Amazing Three Bedroom Condo in Lake Orion,"
        
            QR Code Link to This Post
            
        
Amazing 3 bed 3 bath end unit condo built in 2015 in a scenic setting with tasteful finishes throughout. Beautiful kitchen with SS Kitchen-Aid appliances, granite counters, and island with bar seating. Great room with gas fireplace. 1st floor Master suite with WIC and large master bath with separate shower. Upstairs bedroom with full bath and family room. Den with french doors. Beautiful Sun room. 1st floor laundry. 1800 sq ft basement. 2 car attached garage. Too many outstanding finishing touches to mention them all...must see! No smoking. No cats, 1 dog under 20 lbs allowed with $300 one time pet fee. 1.5 month sec dep and $400 clean fee. Occupancy approximately early to mid December. For More Information, Call North Bloomfield Properties at  show contact info
 or Visit Our Website at www.northbloomfield.com.
    "
"$3,800",/ 4br - 2000ft2 - ,Executive Home On 2 Acres monthly or yearly,"
        
            QR Code Link to This Post
            
        
Executive home on 2 acre lot, privacy plus, rent monthly or 1 year lease, 7 km from Grand Bend and close to Park Hill, stream on the property, bring your chickens and horses there is lots of room, located on Mark Settlement Dr. (note, postal is not right l'm not a mail man),  call Al  show contact info

    "
"$2,645",/ 3br - 1130ft2 - ,Cute Three Bedroom House in Royal Oak,"
        
            QR Code Link to This Post
            
        
Corner Lot Royal Oak. Walk to the many parks, restaurants, or Zoo! Centered in a well manicured residential district, this is city living at its finest. Gorgeous craftsman's style home with too many features to list. Bar in the Basement with Taps ready to push your favorite Ale! You must see to believe the Master Suite and all the livable space in this home. Fireplace in living Room is ready for seasoned hardwoods in the winter months. Open Basement w/ Bar, and open air mud room with private backyard patio make even snowy days enjoyable with your Doggy companion. Along with side lot that's fenced in. Dog's negotiable with $350 non refundable pet fee. Home includes all appliances. Also included is equipment to take care of the lawn and landscaping in the growing seasons and snow removal in the winter. No Section 8. For More Information, Call North Bloomfield Properties at  show contact info
 or Visit Our Website at www.northbloomfield.com.
    "
"$2,795",/ 4br - 2485ft2 - ,"40 Whitton Drive, Brantford, Ontario N3T 0T8","
        
            QR Code Link to This Post
            
        
4 Bedrooms | 2.5 Bathrooms, Upgraded Kitchen, Upgraded Bathrooms, Dishwasher, Stainless Steel Appliances, Stone Countertops, Hardwood and Carpet Floors, Tons of Natural Light.

Note: The unit will be professionally cleaned by the owner prior to your occupancy.
 
Close to Colborne Street West, Madison Ave & Oakhill Bus station, Grand River Avenue & Alexander Drive Bus station, Braemar House School, Major Ballachey School, Lynden Park Mall, Brantford Commons South, Canadian Military Heritage Museum, Victoria Park.

40 Whitton Drive, Brantford, Ontario N3T 0T8
Shellard Lane and Veterans Memorial Parkway

15 Minutes Away From Wilkes Dam!!
Close to All Amenities!!

$2,800 (Six Parking Spots Included)
Discounted Cable, Internet & Phone (Throughout the Term, at Additional Cost)

UNIT AMENITIES:
*This is a Brand New - Never Lived in Detached House 
*4 Bedrooms | 2.5 Bathrooms 
*Upgraded Kitchen
*Microwave
*Dishwasher
*Ice Maker
*Stainless Steel Appliances
*Stone Countertops
*Hardwood and Carpet Flooring 
*Personal Thermostat
*Upgraded Bathrooms
*En-Suite Bathrooms
*Ensuite Laundry
*9 Foot Ceiling 
*Walk-in Closets
*Roller Window Coverings
*Private Balcony 
*Private Backyard
*Front Porch
*Tons of Natural Light

BUILDING AMENITIES:
*Outdoor Patio
*Barbecue Area / Terrace (BT)
*Bicycle Storage

Available Immediately!!

Note: The unit will be professionally cleaned by the owner prior to your occupancy.
    "
"$2,795",/ 4br - 2200ft2 - ,"5 Obediah Crescent, Brantford, Ontario N3T 0T6","
        
            QR Code Link to This Post
            
        
4+Den Bedrooms | 3.5 Bathrooms, Upgraded Kitchen, Dishwasher, Upgraded Bathrooms, Quartz Countertops, Stainless Steel Appliances, Ensuite Laundry, Tons of Natural Light.

Note: The unit will be professionally cleaned by the owner prior to your occupancy.

Close to Shellard Lane, Powell Road & Bisset Avenue, 189 Powell Road, Central Public School, Braemar House School, Lynden Park Mall, Brantford Commons South, Canadian Military Heritage Museum, Victoria Park, Wilkes Dam.

79 Gordon Circle, Newmarket, Ontario L3Y 0C9
Whitton Drive and Blackburn Drive

15 Minutes Away From Wilkes Dam!!
Close to All Amenities!!

$2,800 (Four Parking Spots Included)
Discounted Cable, Internet & Phone (Throughout the Term, at Additional Cost)

UNIT AMENITIES:
*Brand New - Never Lived in Detached House
*4+Den Bedrooms | 3.5 Bathrooms
*Upgraded Kitchen
*Dishwasher
*Quartz Countertops
*Stainless Steel Appliances
*Carpet and Laminate Floors
*Walk-in Closets
*Ensuite Laundry
*Ensuite Bathrooms
*Window Coverings
*10 Foot Ceiling
*Tons of Natural Light

BUILDING AMENITIES:
*Barbecue Area / Terrace
*Bicycle Storage
*Outdoor Patio

Available Immediately !!

Note: The unit will be professionally cleaned by the owner prior to your occupancy.
    "
"$2,797",/ 4br - 4000ft2 - ,STOP the insanity 580 credit scores to buy today  PS New Build,"
        
            QR Code Link to This Post
            
        
I hope that got your attention. I am looking for people who want to stop renting and build wealth for themselves through home ownership vs renting and making investors wealthy with their home ownership. If this is you cut past below and check it out. 

If you have less than a 580 check out my website below or great than 580 check it out so you can get a better rate (saving you and your family thousands of dollars).



Todd Sterling
Keller Williams Greater Columbus
 show contact info
 text me
    "
"$3,495",/ 2br - 1398ft2 - ,2 bed 2 bath Penthouse at 985 High!! No Rent Until December!!!,"
        
            QR Code Link to This Post
            
        
Enjoy downtown views in your beautiful 2 bedroom Penthouse at 985 HIGH!

NO RENT UNTIL DECEMBER!!!

Call today and schedule your tour of this immaculate home and enjoy:
* Stunning granite counters
* Stainless steel appliances
* LOTS of cabinet and living space
* Smart technology including virtual concierge service
* High ceilings and floor to ceiling windows

Our residents also enjoy access to:
* 24 hour fitness center
* Club 985!- Our gorgeous rooftop lounge with entertainment deck
* On-site management and maintenance staff
* Virtual concierge
Call the Leasing Office to schedule your tour of this beautiful apartment. >
985 HIGH  |  985 N. High Street, Columbus, OH
 show contact info
  |  985highcolumbus.com

Ask how to get free parking!!!
    "
"$2,900",/ 3br - 2336ft2 - ,Beautiful SFH in Valley City,"
        
            QR Code Link to This Post
            
        
Beautiful home featuring office, living room with double sided fireplace and dining room. Kitchen has eat-at bar; stainless steel appliances; and lots of cabinets for storage. Three bedrooms and 2.5 bathrooms make this an ideal home for a family. First floor washer and dryer on site. Basement is partially finished for additional living space or entertaining. Three car attached garage and storage shed at the back of property. Home is located on 1.14 acres in Buckeye School District. 

Rent is $3,000/mo if leasee maintains landscaping; otherwise, $3,250/mo. Tenant is responsible for all utilities. One pet, maximum 40 pounds with $250 non-refundable deposit. Credit score must be over 600 and clean criminal background. Application fee is $60.
    "
"$3,250",/ 3br - ,3 bedroom house,"
        
            QR Code Link to This Post
            
        
Beautiful 3 bedroom home for rent
    "
"$2,595",/ 5br - ,2395 Indianola Ave   OSU  8-15-2023,"
        
            QR Code Link to This Post
            
        
av 8-15-2023
NON SMOKING AND NO PET-Single family with eat in kitchen , 5 bedrooms and 2 full baths.  Appliances in kitchen electric stove , refrigerator , microwave hood and dishwasher. Central air , washer/dryer hookup in the unfinished basement. Off street parking in back of unit. Tenant pays all utilities.

Request appointment on this site, make sure to put your phone number to confirm or contact our rental office with questions  show contact info
.
    "
"$2,995",/ 5br - ,450 Alden Ave 5br/2b  Aug 15-2023,"
        
            QR Code Link to This Post
            
        
av 8-15-2023
NO PET---Request appointment on this site or go to www.croneil.com  sure to put your phone number, or contact our rental office with questions  show contact info
.    Off campus three story, 5 bedroom, and two baths deluxe accommodation.
In the North University District in a quiet neighborhood setting.
Ideal for graduate students.
Whole house high efficiency AC/Heating system
Kitchen with  stainless steel appliances. dishwasher, electric stove, microwave, and  side-by-side refrigerator w/ exterior water and ice dispenser. 
Hardwood floors.

A short one block walk to The Ohio State University CABS pickup/drop off  location. No need to drive to OSU for classes and hassle with parking when you can take a bus.
    "
"$3,995",/ 4br - ,505 Linwood Ave (43205),"
        
            QR Code Link to This Post
            
        
NO SMOKING--Single family with 4 bedrooms and 4.5 baths. Request appointment on this site make sure to put your phone number to confirm or contact our rental office with questions  show contact info
. Tenant pays all utilities.
    "
"$2,797",/ 3br - ,3 Bedroom / 2.5 Bathroom House,"
        
            QR Code Link to This Post
            
        
Aspen Lakes Estates is a luxury community in Holt MI. Aspen Lakes includes Apartment styles, Townhomes, Condos and Houses for rent!

Enjoy all the amenities:
-In Home Laundry 
-2 Story Home
-No Basement 
-Walk in Pantry
-2 Outdoor Pool
-Indoor Hot Tub
-Fitness Center
-Nature Trail
-Two Attached Garage
-Dog Park
-Grill Stations
-Playground

Contact our Aspen Lakes Leasing Team to schedule your in person tour today!
    "
"$2,500",/ 4br - 1833ft2 - ,20270 Westpointe ct,"
        
            QR Code Link to This Post
            
        
Very nice and spacious 4bd/3bath house in a cul-de-sac area. Extremely quiet neighborhood. Close to fwy, Southfield City Hall & park. Local middle school directly behind the house. Nearby grocery stores & restaurants.
    "
"$3,399",/ 4br - 1650ft2 - ,House for rent - May to May,"
        
            QR Code Link to This Post
            
        
This cute home gives you the true feel of home sweet home!

- Great Location. Minutes from Law, Business, Public Policy and central campus.
- 4 Large rooms fully furnished and carpeted
- Huge closets space in bedrooms
- Modern Kitchen Sink, Stove and Refrigerator
- High Efficiency Heating and Central A/C.
- No-cost parking, next to AATA bus stop.
- No-cost Laundry washer and dryer
- Huge Backyard
- Cable TV and High-speed Internet available

Available May 1, 2023
    "
"$2,750",/ 3br - 2560ft2 - ,"Bellefontaine Lease to Own House; Fully Rehabbed, Beautiful Lot","
        
            QR Code Link to This Post
            
        
Absolutely gorgeous home in a great part of Bellefontaine. This spacious three bedroom, three and a half bath ranch sits on a 1.8 acre country lot. Every room has been totally remodeled. New quartz countertops, new LVT. Bellefontaine CSD.
    "
"$2,995",/ 3br - 1795ft2 - ,"1-177 Edgevalley Road, London, Ontario N5V 0C5","
        
            QR Code Link to This Post
            
        
3 Bedrooms+Den | 2.5 Bathrooms, Brand New Kitchen, Stainless Steel Appliances, Dishwasher, Microwave, Formica Countertops, Private Garage, Corner Unit.

Note: The unit will be professionally cleaned by the owner prior to your occupancy.
  
Close to Richmond Street, Highbury at Edgevalley SB - #903 Bus Stop, Stoney Creek Public School, Northland Mall, CF Masonville Place, Huron Heights Plaza, Argyle Mall, Fanshawe Pioneer Village, Springbank Park, ​Gibbons Park, Harris Park, Ivey Park, Victoria Park.

1-177 Edgevalley Road, London, Ontario N5V 0C5
Fanshawe Park Road East and Highbury Avenue North

10 Minutes Away from Victoria Park!!
Close to All Amenities!!

$3,000 (Four Parking Spots Included)
Discounted Cable, Phone & Internet (Throughout the Term at Additional Cost)

UNIT AMENITIES:
*3 Bedrooms+Den | 2.5 Bathrooms
*This is a Brand New - Never Lived Condo-Townhouse
*Brand New Kitchen
*Stainless Steel Appliances
*Dishwasher
*Microwave
*Formica Countertops
*Vinyl and Carpet Floors
*Personal Thermostat
*Walk-In Closet
*Roller Window Coverings
*Ensuite Laundry
*Brand New Bathrooms
*Ensuite Bathroom
*Private Balcony
*Private Garage
*Tons of Natural Light
*Corner Unit

Available Immediately!!

Note: The unit will be professionally cleaned by the owner prior to your occupancy.
    "
"$3,450",/ 6br - 2000ft2 - ,Fraternities  Welcome!,"
        
            QR Code Link to This Post
            
        
6 bedroom apartment located at 354 w 9th st. Will be available for rent 2022-2023 school year ! Unit includes :
-6 large bedrooms 
-remodled applianced kitchen / Newer appliances 
-2 Large bathrooms with tub 
- Large living room with fireplace mantle 
-beautiful woodwork/trim throughout the unit
- basement access
- price includes bi-weekly house keeping 
- lawncare included 
- off street parking available 
- unit is very clean !
-quite location , minutes walk to Gannon University and downtown Erie . 

- rent is $575/mo PER PERSON/ ROOM , That includes all utilities / housekeeping/ lawn care . $3450 for all 6 rooms !
Please call or text  show contact info
 to schedule a tour today!
    "
"$2,500",/ 4br - 2000ft2 - ,HANDICAPPED ACCESSIBLE HOME FOR RENT,"
        
            QR Code Link to This Post
            
        
UPGRADED CONSTRUCTION ON PRIVATE, RURAL ROAD.  BORDERED BY HORSE FARMS.  LOTS OF WILDLIFE.  FOUR  BEDROOM, THREE FULL BATHS,  WITH VAULTED CEILINGS AND SOAKING TUBS IN MASTER BATHROOM.  LARGE DECK AND TWO CAR GARAGE.  PARTIALLY FINISHED BASEMENT 

IT IS A NON-SMOKING  HOME AND AREA.  OWNER LOOKING FOR STABLE LONG TERM TENANT.  POSSIBILITY OF LAND CONTRACT SALE FOR ELIGIBLE PERSONS.  PLEASE EMAIL ME WITH SPECIFICS AND DETAILS OF WHO YOU ARE AND WHAT YOU ARE LOOKING FOR.  IF ALL YOU SAY IS :  ""I WANT TO SEE THIS HOUSE"" YOU WILL NOT GET A RESPONSE. AVAILABLE DECEMBER 1, 2022
    "
"$2,995",/ 5br - 2730ft2 - ,** DUBLIN REMODELD HOME 4/5-BR 2.5-BATHS ON 3 ACRES!,"
        
            QR Code Link to This Post
            
        
Available Now!  Beautiful remodeled 4/5-bedroom & 2.5-bath Dublin home on 3 private wooded acres close to Sawmill Road just north of the I-270 outer-belt!  Near shopping, dining, parks and the Columbus Zoo!  Nice eat-in kitchen with soft-close maple cabinets, granite counters, and stainless steel appliances.  Second-floor laundry room, formal living room and dining room, family room with wood-burning fireplace that leads to a large wood deck that is perfect for entertaining.  Full basement, 2-car attached garage with opener, and tons of extra storage space!  Call NC Rentals today for details or to scheule a tour at  show contact info
.
    "
"$2,950",/ 3br - 1400ft2 - ,3 Bed 2.5 Bath New townhouse for rent,"
        
            QR Code Link to This Post
            
        
Brand New 2-Storey 3 Bed 3 Washrooms, Townhouse Located in Desirable Doon South Community of Kitchener is available for lease from 1st Nov 2022 12, Bright Open Concept Kitchen W/ Dinette Area. Family Room W/ Sliding Patio Door to Yard. Near School & Waterloo University and Shops. Easy Access to Hwy 401. Stainless Steel Fridge, Stove, B/I Dishwasher And Dryer.
    "
"$2,900",/ 4br - ,Detached 4 Bedroom House,"
        
            QR Code Link to This Post
            
        
This 2400 Sq Ft, Exquisite 4 Bedroom, 3 Bath Custom-Built Home Located In Prestigious Komoka, Can Be Yours To Call It A Home While Renting. Beautiful, Bright, With Modern D?cor & Open Concept Layout. Enter The Wide Foyer That Offers Beautiful Crystal Chandelier And Mirror Door Closet And Be Captivated With Floor To Ceiling Windows Of The Wood Floor Living Room. The Formal Dining Room Has Elegant Chandelier And Wood Floors. The Spacious Kitchen Welcomes You With A Large Island, And Stainless-Steel Appliances. Next To Kitchen Is A Main-Floor Laundry Situated In A Large Mud Room Next To An Oversized 2.5 Car Garage, With A 6-Car Concrete Driveway. Large Master Suite Comes With Luxury En-Suite That Offers A Spa Experience, Other 2 Bedroom Has Jack And Jill Washroom In Between Them. The Lower Level Boasts An Additional 1200 Sq. Ft Of Unfinished Living Space With A Walkout Basement. The Walkout To Yard Feature And Oversized Windows Leaves You Forgetting You Are In A Basement.
    "
"$3,250",/ 5br - 2800ft2 - ,Campus House for Rent-1621 Summit St.,"
        
            QR Code Link to This Post
            
        
Great Campus Rental! I have a 5 bedroom and 2 bath house for Rent August 1st 2023. Galley Kitchen, Fridge, Stove, Dishwasher. Washer and Dryer onsite, Central Heat and Air(New 2016), Vinyl Replacement Windows,Privacy Fence, Brick Patio, Storage Shed. Off street parking for 5 cars.
    "
