Text,Text1,Text2,Text3
$800,/ 3br - 1100ft2 - ,"3 Bedroom/1Bath,  Lower","
        
            QR Code Link to This Post
            
        
3 Bedroom, 1 bath, lower, available 11/12/22. Located on Sheboygan south side, walking distance from lake, grade school and jr high.  Apartment includes: Stove, Refrigerator, Water/Sewer/Garbage, Off street parking for 1 vehicle. *Tenant is responsible for: Electric, Gas, Snow removal and Lawn care. Rent $800.00 per month plus $800.00 security deposit. 
No pets, No smoking in unit, No eviction in the last 10 years. 

If interested, Email: the first & last names, relationship of all prospective occupants, place of employment and length of time employed, monthly income, current landlord’s name and phone number, and your contact phone number. Upon approval we will contact to set up a showing. Thanks and have a fantastic day.
    "
$725,/ 1br - ,1 Bedroom Unit in Quiet Neighborhood-Available 12/15!!,"
        
            QR Code Link to This Post
            
        
2648 S GreeleyMilwaukee, WI  53207
This 1 bedroom apartment has central air, range, refrigerator, dishwasher and off street parking.Rent is $725.00 a month.
Living here you are centrally located in Milwaukee which means you have the entire city at your finger tips.  You are located near Bay View, West Allis which is home to State Fair Park, Wauwatosa, Greenfield, Downtown Milwaukee, and the popular Eastside of Milwaukee.
To Schedule a showing please call  show contact info
.
For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info


    "
$890,/ 1br - ,1 Bedroom Unit Available Now!,"
        
            QR Code Link to This Post
            
        
2630 N. Murray Ave
Milwaukee, WI  53211
This 1 bedroom unit with heat included rents for $890.00 a month.  This is a great east side location!!

This apartment is located with in a miles of the University of Milwaukee campus as well as being close to Marquette, MIAD, MSOE and all major highways. Enjoy easy access to many bars, clubs and restaurants on the east side. A short driving distance to Shorewood, Whitefish Bay, Glendale, Lake Michigan, Bayshore Town Center and other shops. 
To Schedule a showing please call  show contact info
.
For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
Bieck Management, Inc does require an initial one year lease be signed.When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info

    "
"$1,000",/ 2br - ,2 Bedroom Available 1/1/23! Heat & Electric Included!!,"
        
            QR Code Link to This Post
            
        
711 W. Wisconsin AveMilwaukee, WI  53233
This 2 bedroom with den & 1 bathroom with den apartment includes not only GAS & ELECTRIC but also appliances and on site laundry for $1,000.00 a month.Units May Vary

Convenient downtown location that is close to Marquette University.  Spacious and very clean building that includes carpet, laundry facility, and on-site manager.  A short driving distance to Shorewood, Whitefish Bay, Glendale, Lake Michigan, Bayshore Town Center and other shops. 
To Schedule a showing please call Michael  show contact info
.
For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info


    "
"$1,095",/ 2br - ,Must See - 2 Bedroom Apartment!!  Available 11/15!!,"
        
            QR Code Link to This Post
            
        
1834 Drexel BlvdSouth Milwaukee, WI  53172
Very spacious 2 bedroom, 1 bath apartments.  This property offers in unit washer/dryer, refrigerator, range, dishwasher and microwave for $1,095.00 a month. Storage available.  These Apartments are a must see!  To Schedule a showing please contact Tim at  show contact info
.
UNITS MAY VARY
For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info

    "
$895,/ 1br - 700ft2 - ,Don't wait to apply to Willow Creek Apartments,"
        
            QR Code Link to This Post
            
        
300 OFF DECEMBER RENT IF YOU MOVE IN BY 12/1/22



 1 BEDROOMS 700 SQUARE FT $895.00
 2 BEDROOMS 850 SQUARE FT CLASSIC APARTMENTS $995.00
 2 BEDROOM TOWNHOUSES 1,050 SQUARE FT $1,400.00


 (SEE VIRTUAL TOURS BELOW)

 https://www.apartments.com/willow-creek-apartments-westland-mi/p5n81vs/

 GAS, HEAT, WATER, SEWER AND TRASH ARE ALL INCLUDED IN RENT
 YOU ONLY PAY ELECTRICITY & (CABLE/INTERNET/PHONE)
 REQUIREMENTS:

 $35 APP FEE PER ADULT/$100 HOLDING FEE
 4 PAYCHECK STUBS/PICTURE I.D./SOCIAL SECURITY CARD
 INCOME MUST BE 3X THE AMOUNT OF RATE
 CREDIT AND CRIMINAL BACKGROUND RAN
 WE DO NOT ACCEPT SECTION 8
 PET FRIENDLY/FEES AND RESTRICTIONS
 SECURITY DEPOSIT EQUAL 1- 1.5 MONTHS RENT
 MUST BE PAID WITHIN 3 DAYS OF APPROVAL
 MOVE-IN COSTS DETERMINED BY DAY OF MOVE IN (PRO-RATED
    "
$725,/ 1br - ,1 Bedroom Unit Available Heat Included!  Available November 1st!!,"
        
            QR Code Link to This Post
            
        
VERMONT MANOR$695.00 Security Deposit
4200 S Vermont Court St. Francis, Wisconsin  53235
Are you looking for a nice neighborhood near shopping, dining, entertainment, transportation, and parks to live in?
Units May Vary
These cozy 1 bedroom apartments offer all of the above and heat, stove, fridge, air conditioning, parking, storage and laundry facilities are included for $725.00.00 a month!!
St. Francis is conveniently located within the Milwaukee Metropolitan Area. It is less than 10 minutes from Mitchell International airport, and downtown Milwaukee with its many attractions.  It lies along Lake Michigan and have 2 county parks and a local park within it's boundaries.  Enjoy living close to Oak Creek, South Milwaukee, and a short driving distance from Milwaukee's popular eastside.
To schedule a showing please call  show contact info
.
For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Rd - Suite 200 - Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info

    "
$725,/ 1br - ,Nice One Bedroom Apartment - Heat Included!! Available 11/15!,"
        
            QR Code Link to This Post
            
        
3913 S. Packard Ave
St. Francis, WI
To schedule a showing please contact Sam at  show contact info
!!
Newly updated 1 bedroom apartment with Heat and Parking included for starting at $725.00 a month. Updates include vinyl plank flooring in living room and kitchen.  New carpet in bedroom and new blinds throughout unit!Appliances include new stove/oven, refrigerator and air conditioner. Onsite storage and coin-operated laundry facilities. Well maintained and well lit property with on-site manager. St. Francis is close to the lake, parks, bike trails, the airport and downtown via 794 and Howard. HEAT,
 Appliances, Laundry 
 Parking, Blinds &
NO Dogs
To schedule a showing or for more information please contact Sam at  show contact info
!!
 For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
When making an email inquiry please include property address, Thank you.
Professionally Managed by:Bieck Management, Inc  9800 W. Bluemound Road - Suite 200 - Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info

    "
$695,/ 1br - ,Nice 1 Bedroom Apartment in Riverwest Available October,"
        
            QR Code Link to This Post
            
        
2363 N. Weil StreetMilwaukee, WI
1 bedrooms starting at $695.00! These apartments include Air Conditioning, Refrigerator, Stove, Laundry Facility, Off Street Parking, Cable Ready, and Intercom Access.UNITS MAY VARY
These apartments are a short drive away from the University of Milwaukee campus as well as being close to Marquette, MIAD, MSOE and all major highways. Enjoy easy access to many bars, clubs and restaurants in the Riverwest area. A short driving distance to Shorewood, Whitefish Bay, Glendale, Lake Michigan, Bayshore Town Center and other shops. 
To schedule a showing please call  show contact info
.
For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
When making an email inquiry please include property address, Thank you.
Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info


    "
$884,/ 1br - 650ft2 - ,1 Bedroom Available Soon....Apply Today!!!,"
        
            QR Code Link to This Post
            
        
Commodore Perry
505 Jefferson Ave. Toledo Ohio 43604

Located less than a block away from both Fifth Third Field and The Huntington Center, we are conveniently within walking distance to many of Toledo’s greatest attractions. Enjoy a night out at one of the numerous local restaurants, or have a ball at the game! Other amenities include:
• 24 hour fitness center
• Parking garage access
• Great views from your own windows

Commodore Perry is also one of the few apartment complexes located within the DORA (Downtown Outdoor Refreshment Area) boundaries! DORA allows people to easily travel between bars without having to leave their drinks behind.

In order to apply you will need the following:
*$50 Application Fee ($50 per additional applicant)
*$100 Holding Fee
*Proof of Income: 2 Most Recent Pay Stubs
*Verifiable Employment and Rental History

Call now to schedule a tour of our beautiful property.

Office Hours
Monday-Friday 9 am - 5 pm

Apply online at www.commodoreperryapartmenthomes.com

Equal Housing Opportunity. Specials are based on availability and may expire or change at any time. Specials and discounts may not be combined. Rates are subject to change without advance notice.
    "
$645,/ 2br - ,JEFFERSON TERRACE APTS!! AVAILABLE 11/15!,"
        
            QR Code Link to This Post
            
        
JEFFERSON TERRACE APARTMENTS

101-109 S. Jefferson Street
Bonduel, WI  54107
This great property features Deluxe two bedroom apartments for $645.00 a month!  Each apartment features appliances and HEAT is included!  
You will enjoy a private 1 car garage included in you rent!  
Other great property features include:
Patio/Balcony with extra storage, laundry facilities onsite and Professional On-site Management.  
To schedule a showing please call Tyler at  show contact info
.
For more information or to fill out an online application please visit us on the web: 

www.bieckmanagement.com

Bieck Management, Inc does require an initial one year lease be signed.When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info

    "
$750,/ 1br - ,One Bedroom Apartment Available 10/15 or 11/01!!,"
        
            QR Code Link to This Post
            
        
3901 N Humboldt Blvd
Milwaukee, Wisconsin 53212 
This one bedroom 1 bath apartment has range, refrigerator, air conditioning and HEAT IS INCLUDED for $750.00 a month!
There is a laundry facility on site and parking available.UNITS MAY VARY
Please call Jonathan at  show contact info
 for details and to schedule an appointment.
Enjoy the Great Views these units offer! 
Estabrook park is right across the street and the University of Milwaukee campus is just a few miles away!  Enjoy easy access to the bus line, shopping (including Wal-Mart within walking distance) and dining as well as to the many bars and clubs in Riverwest and on the Eastside. A short driving distance to Shorewood, Whitefish Bay, Glendale, Lake Michigan, Bayshore Town Center and other shops. 
For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info

    "
$750,/ 1br - ,One Bedroom Apartment Available Now!!,"
        
            QR Code Link to This Post
            
        
3901 N Humboldt Blvd
Milwaukee, Wisconsin 53212 
This one bedroom 1 bath apartment has range, refrigerator, air conditioning and HEAT IS INCLUDED for $750.00 a month!
There is a laundry facility on site and parking available.UNITS MAY VARY
Please call Jonathan at  show contact info
 for details and to schedule an appointment.
Enjoy the Great Views these units offer! 
Estabrook park is right across the street and the University of Milwaukee campus is just a few miles away!  Enjoy easy access to the bus line, shopping (including Wal-Mart within walking distance) and dining as well as to the many bars and clubs in Riverwest and on the Eastside. A short driving distance to Shorewood, Whitefish Bay, Glendale, Lake Michigan, Bayshore Town Center and other shops. 
For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info

    "
$895,/ 1br - ,Old World Charm Meets Modern Convenience in the Heart of Shorewood!,"
        
            QR Code Link to This Post
            
        
<h1!4428 N Oakland AveShorewood, WI  53211
This classic 1 bedroom unit offers:
Beautiful, hardwood floors throughout
Old-school, white subway tile in kitchen and bath
Kitchen appliances included
Heat included
This building has new windows, new electrical and plumbing, new laundry machines and HEAT included.  Waitlist off street parking available. 

Nestled in the amazing Shorewood business district that offers essentials like a grocery store and drug store PLUS lots of great small shops (Goody Gourmets - gourmet popcorn, Just Goods -fair trade and local craft items, and North Shore Boulangerie - cafe and bakery with incredible bread.
UNITS MAY VARY
This apartment is located with in 2 miles of the University of Milwaukee campus as well as being close to Marquette, MIAD, MSOE and all major highways. Enjoy easy access to many bars and restaurants on the east side. A short driving distance to Shorewood, Whitefish Bay, Glendale, Lake Michigan, Bayshore Town Center and other shops.To schedule a showing please call Michelle at  show contact info
.
For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
Bieck Management, Inc does require an initial one year lease be signed.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info


    "
"$1,295",/ 3br - ,3 Bedroom Apartment Home!!  Available 09/01!!,"
        
            QR Code Link to This Post
            
        
$1,000.00 Security Deposit Special!!3700 W. Juniper CtMilwaukee, WI  53209 Units May VaryWelcome to Juniper Court Apartments in Milwaukee where residents can enjoy large outside space, a centralized location, close proximity to shopping, dining and entertainment.  This location offers spacious three-bedroom Townhomes.  Unique front and back private entrances and lawns give each resident the feeling of a private home.Each unit features 1.5 bathrooms, washer & dryer hook-ups and a private parking lot for $1,295.00 a month!
  
Enjoy being right up the road from Brown Deer, Fox Point, Whitefish Bay, Bayshore Mall, Shorewood and Milwaukee.  Mequon, Cedarburg and Grafton are just a short drive away from your front door.
To schedule a showing please call Eddie  show contact info
.
For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info


    "
"$1,700",/ 4br - ,4 Bedroom Unit Available December!!,"
        
            QR Code Link to This Post
            
        
3129-31 N Oakland AveShorewood, WI  53211
This four bedroom unit includes appliances,HEATand 1 off street parking spot for $1,700.00 a month! 
This apartment is located with in miles of the University of Milwaukee campus as well as being close to Marquette, MIAD, MSOE and all major highways. Enjoy easy access to many bars and restaurants on the east side. A short driving distance to Shorewood, Whitefish Bay, Glendale, Lake Michigan, Bayshore Town Center and other shops.To schedule a showing please call Rene at  show contact info
.
For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
Bieck Management, Inc does require an initial one year lease be signed.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info



    "
"$1,495",/ 2br - ,2 Bedroom 2 Bath Lower Unit - Avail. Now! - Kami Lane,"
        
            QR Code Link to This Post
            
        
W206N16099 Stonebrook Drive
Jackson, WI 53037
Apartment has 2 bedrooms and 2 full bathrooms.  Unit features a 2 car attached garage, laundry room with full size washer and dryer, central air, gas fire place, all appliances including dishwasher and large private basements for storage.  Square footage ranges from 1,200 to 1,400 square feet.  Beautifully decorated with hard surface counter tops and upgraded blinds.  Rent is $1,495.00 a month plus utilities.  Floor plans are available.  UNITS MAY VARYPlease call Jennifer for more information at  show contact info
 ext 120.The Town of Jackson is in the central part of Washington County, approximately 3 miles south of West Bend. For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com If filling out an online application please choose ""Sherwood Manor VIII"" from the drop down menu.
When making an email inquiry please include property address, Thank you. Professionally Managed by: Bieck Management, Inc 9800 W. Bluemound Rd - Suite 200 - Wauwatosa, WI 53226
phone  show contact info
 - fax 414-961-741
    "
"$1,725",/ 4br - ,4 Bedroom Apartment Available Now!,"
        
            QR Code Link to This Post
            
        
$600.00 SECURITY DEPOSIT SPECIAL!!2919 N Maryland AveMilwaukee, WI  53211Super UWM location, only 3 blocks waling distance from Campus!  This HUGE 4 bedroom includes range, refrigerator, pantry and Eat in Kitchen plus off street parking for $1,725.00 a month!!  Also living room and dining rooms are very spacious. AVAILABLE MID-JULY!!
This apartment is located with in blocks of the University of Milwaukee campus as well as being close to Marquette, MIAD, MSOE and all major highways. Enjoy easy access to many bars, clubs and restaurants on the east side. A short driving distance to Shorewood, Whitefish Bay, Glendale, Lake Michigan, Bayshore Town Center and other shops. Call Rene at  show contact info
 To make an appointment to see this apartment today.For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
Bieck Management, Inc does require a year to year lease be signed.When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info



    "
$300,,ROOM for Rent Available!!,"
        
            QR Code Link to This Post
            
        
Great location on Water Street!  This reasonably priced ROOM is in a rooming house with shared bathroom includes  heat, electric and refrigerator.    ROOM is fully carpeted!
To schedule a showing or for more information please call Ray at  show contact info
.For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info

    "
$670,,Studio Units Available!,"
        
            QR Code Link to This Post
            
        
1869 N. Cambridge AveMilwaukee, WI  53202
Sunny, spacious studio apartment for $670.00 a month is located on a quiet one-way street just blocks away from Brady Street and bus lines.
UNITS MAY VARY
This lovely studio is carpeted, LVF in kitchen area, has a large walk-in closet and picture windows. Heat & gas included. The building is family owned and operated and has on-site laundry, an on-site manager, secure lobby, elevator and surface parking ($100/month). 

Heat & cooking gas included!

Pets are negotiable.
Dogs $50/month
Cats $25/month
$300 per dog security deposit
Only 1 dog allowed; Up to 3 cats allowed

Building features a laundry room, limited storage and bike storage. 

Amenities:
-Heat included!
-Cooking gas included!
-Ample closet storage space 
-On-Site Laundry

Pet Policy:
-Cats Okay ($25/month pet fee)
-Dogs Okay ($50/month pet fee)

To schedule a showing please contact Brandon at  show contact info
.
For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
Bieck Management, Inc does require an initial one year lease be signed.When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info



    "
$320,,ROOM for Rent Available!!,"
        
            QR Code Link to This Post
            
        
Great location on Water Street!  This reasonably priced ROOM is in a rooming house with shared bathroom includes  heat, electric and refrigerator.    ROOM is fully carpeted!
To schedule a showing or for more information please call Ray at  show contact info
.For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info

    "
$900,/ 1br - 734ft2 - ,Unwind from your busy life in our garden-style 1 bed / 1 bath!,"
        
            QR Code Link to This Post
            
        
 Arbors at Georgetown Bedroom: 1 | Bathroom: 1Square Footage: 734 - 816 sq ftMonthly Rent: $900 show contact info
  Community Description  Income restrictions apply!  Here at Arbors at Georgetown community, our welcoming leasing staff is ready to help you in finding your new home. Rated one of the premier apartment communities for residents who enjoy an active lifestyle is a sign that living at our community is truly among the best. We are Arbors At Georgetown, welcome home.     Community Amenities❖ Business Center❖ Fitness Center❖ Online Services❖ Pet-Friendly Community❖ Picnic Area❖ Playground❖ Private Entrance❖ Storage Space❖ 24-Hour Emergency Maintenance Service❖ Beautiful Resident Clubhouse❖ Outdoor Swimming Pool with Cabana❖ Professional On-Site Management❖ Professionally Landscaped Grounds❖ Renters Insurance Program❖ Wi-Fi at Pool and ClubhouseUnit Features❖ Air Conditioning❖ Dishwasher❖ Full-Size Washer and Dryer in Every Home❖ Nicely-Appointed Kitchens❖ Private Entry❖ Range/Oven❖ Refrigerator❖ Vinyl Flooring❖ Walk-In Closets❖ Window Coverings  Contact InformationVisit Us: 2010 Georgetown Blvd Lansing, MI 48911 show contact info
 Hours: Mon - Fri: 10:00 AM - 5:00 PM  Website: https://www.arborsatgeorgetown.com/    Additional DetailsPet Policy: Cats and Dogs Allowed: Breed Restrictions Apply. $25 Monthly Pet Rent. $300 Fee. 2 Pet Limit. Pet Interview Required.Lease Terms: 12-MonthManagement Company: Peak Living Price is subject to change without prior noticeEQUAL HOUSING OPPORTUNITY31B32FBBCA7C41F
    "
$910,/ 1br - ,Country Oaks Apartments!!,"
        
            QR Code Link to This Post
            
        
$300.00 SECURITY DEPOSIT
8748 S Country DriveOak Creek, WI
Stop by Country Oaks today to find the perfect apartment for you!!!
With 3 spacious open floor plans to choose from that include large eat-in kitchen, patio/balcony and central heating & air conditioning. Rents range from $910.00 - $1,030.00 a month! You are guaranteed to find one to fit yours or your families needs.  Country Oaks offers two different 2 bedroom apartment floor plans as well as 2 story Townhomes.Please call our on-site rental office for availability at   show contact info
!!
               

Each apartment comes with a garage featuring an automatic opener and your own washer and dryer.  You'll also enjoy the garden style swimming pool.

Please call our on-site rental office for availability at  show contact info
!!

Located along the western shore of Lake Michigan in the southeast corner of Milwaukee County and adjacent to the City of Milwaukee, Oak Creek, with its 28.4 square miles of area, enjoys an enviable location in the Midwest. Not only is Oak Creek a part of the Milwaukee Metropolitan area, but it is only 85 miles from the heart of Chicago via Interstate 94. 

Please visit our website for more pictures and floor plans. 

www.bieckmanagement.com Click on Apartments, then Oak Creek, then Country Oaks. 

We are open 9am - 5pm Monday thru Friday. Saturday 10am - 4pm or anytime by appointment. 

For more information or to schedule a showing please call the Country Oaks office at  show contact info
. 

When making an email inquiry please include property address, Thank you.
Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info

    "
"$1,500",/ 3br - ,Nice 3 Bedroom lower Duplex Unit - Available Now!!,"
        
            QR Code Link to This Post
            
        
2433-35 N. Cramer StMilwaukee, WI
This 3 Bedroom lower duplex unit has been fully remodeled including new counters, appliances, flooring, carpeting, plumbing , electrical , bathroom tile, ect!  Rent is $1,500.00 a month!!Tenants are responsible for all their own utilities.  This duplex is located close to Marquette, MIAD, MSOE and all major highways. Enjoy easy access to many bars, clubs and restaurants in the Riverwest area. A short driving distance to Shorewood, Whitefish Bay, Glendale, Lake Michigan, Bayshore Town Center and other shops. 
To schedule a showing please call Rene at  show contact info

For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
When making an email inquiry please include property address, Thank you.
Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info

    "
"$1,000",/ 2br - ,2 Bedroom Upper Unit Available Mid-October!!,"
        
            QR Code Link to This Post
            
        
2758 N. Fratney Street
Milwaukee, Wisconsin 53212 
This two bedroom and one bath upper unit is available for October 1st and rents for $1,000.00 a month!!  Included with this unit is appliances and storage in the basement!Tenants are responsible for all their own utilities as well as the snow removal. 
Please call Becky at  show contact info
 ext 129 for details and to schedule an appointment.
For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
When making an email inquiry please include property address, Thank you.Professionally Managed by:Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info

    "
"$1,185",/ 1br - ,Gorgeous Character Meets Modern Convenience – Excellent Shorewood Loca,"
        
            QR Code Link to This Post
            
        
4428 N Oakland AveShorewood, WI  53211
Beautifully remodeled 1 bedroom unit.  NEW windows, plumbing, electrical, HVAC done in 2020! Granite countertops, custom cabinets, stainless steel appliances, fiber optic cable ready, restored hardwood floors, ample outlets in each room,  spacious closets, newly tiled bathroom with vintage appeal and pedestal sink, restored antique lighting, and so much more with these newly remodeled units! Off street parking available.  Laundry onsite via an APP, no more coins needed!! Close to restaurants, shopping, and local markets.  
Contact Michelle at  show contact info
 to schedule a showing. Non-smoking building, No pets allowed
Parking on site or in neighboring lot may be available for an additional fee.  Please inquire.


Off-street parking possibilities include rental spots behind the building (if available) OR Village of Shorewood spots in lot located 2 doors down from building (Please contact Village independently to inquire)

Nestled in the amazing Shorewood business district that offers essentials like a grocery store and drug store PLUS lots of great small shops (Goody Gourmets - gourmet popcorn, Just Goods -fair trade and local craft items, and North Shore Boulangerie - cafe and bakery with incredible bread.
UNITS MAY VARY
This apartment is located with in 2 miles of the University of Milwaukee campus as well as being close to Marquette, MIAD, MSOE and all major highways. To schedule a showing please call Michelle at  show contact info

For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
When making an email inquiry please include property address, Thank you.
Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info


    "
$750,/ 1br - ,River Rise Apartments!!  PLEASE CALL FOR AVAILABILITY!,"
        
            QR Code Link to This Post
            
        
RIVER RISE APARTMENTS
3921 N Humboldt Blvd
Milwaukee, Wisconsin 53212 
PLEASE CALL FOR AVAILABILITY!!
Please call Randy at  show contact info
 for details and to schedule an appointment.
These one bedroom and one bath units have range, refrigerator, air conditioning and HEAT IS INCLUDED for $750.00 a month!UNITS MAY VARY
There is a laundry facility on site and parking available.
Please call Randy at  show contact info
 for details and to schedule an appointment.
Enjoy the Great Views these units offer! 
Estabrook park is right across the street and the University of Milwaukee campus is just a few miles away!  Enjoy easy access to the bus line, shopping (including Wal-Mart within walking distance) and dining as well as to the many bars and clubs in Riverwest and on the Eastside. A short driving distance to Shorewood, Whitefish Bay, Glendale, Lake Michigan, Bayshore Town Center and other shops. 
For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info


    "
$650,,Studio Available!! Security Deposit Special! Avail 1/15!,"
        
            QR Code Link to This Post
            
        
$100.00 SECURITY DEPOSIT SPECIAL!!1345 N Astor StreetMilwaukee, WI  53202
This studio apartment with one bath available that is located on the corner of Astor and Ogden on Milwaukee's Lower East Side includes heat and is $650.00 a month.  The property is in close proximity to many restaurants, shopping, grocery store, and Milwaukee's Lakefront!  The loading platform for the City's new, quiet streetcar (The Hop) and a bus stop are located just steps from the front door of the property.
The building has onsite laundry, tenant storage, locked building and HEAT is included!  No Pets.(UNITS MAY VARY)
To schedule a showing please call Michelle at  show contact info

For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
Bieck Management, Inc does require an initial one year lease be signed.When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info


    "
"$1,200",/ 2br - ,2 Bedroom Unit Available Mid-November!,"
        
            QR Code Link to This Post
            
        
Free Security Deposit Special!! 2505 N. Frederick AveMilwaukee, WI  53211
Spacious 2 bedroom apartment located blocks from UWM.Heat, water & sewer are included in monthly rent, tenant pays electric only. These spacious 2 bedroom apartments are $1,200.00 a month.Garage parking available for $75.00 a month!UNITS MAY VARY
This fabulous location is just steps away from popular boutiques/stores, fabulous restaurants, annual festivals, and posh nightlife.
These apartments are a short drive to Marquette, UW- Milwaukee, MIAD, MSOE and all major highways. Enjoy easy access to many bars, clubs and restaurants downtown.

If variety is the spice of life, then downtown Milwaukee sure knows how to keep life interesting. Downtown is a world where cozy sidewalk cafes meet Broadway style theater and arts.  Where one-of-a-kind restaurants and galleries are just blocks from boutique shopping and amazing waterfront condos.  It all adds up to an amazing energy that's simply unmatched.  So, if you're looking to mix it up with a little fun and excitement, maybe it's time to add a little downtown to your life. 
To schedule an appointment for a showing please call  show contact info
. For more information or to fill out an online application please visit us on the web: www.bieckmanagement.com
Bieck Management, Inc does require a year to year lease be signed.When making an email inquiry please include property address, Thank you.Professionally Managed by:Bieck Management, Inc 9800 W. Bluemound Road  Suite 200  Wauwatosa, WI 53226
phone  show contact info
 - fax  show contact info

    "
