Text,Text1,Text2,Text3
"$3,000",/ 2br - ,"Awesome 2 Bed in Lakeview-w/d in unit, hw floors, ss appliances","
        
            QR Code Link to This Post
            
        
Interested in this property?

Click on: Reply to this listing for more information


Velocity Apartment Group

312-253-7403
*****For faster response from one of our Agents, please provide your cell phone number, move date and email address when inquiring.  Thank you.

Availability and pricing may change at any time without notice. Ads subject to errors and omissions. Please contact agent for additional questions and information.


Interested in this property? Click REPLY above and email us
    "
"$3,000",/ 2br - ,"2Bed with w/d in unit, hw floors, ss appliances, gym, garden doorstaff","
        
            QR Code Link to This Post
            
        
Interested in this property?

Click on: Reply to this listing for more information



Velocity Apartment Group
3122537403
Availability and pricing may change at any time without notice. Ads subject to errors and omissions. Please contact agent for additional questions and information.



Interested in this property? Click REPLY above and email us

    "
"$28,600",/ 3br - 1100ft2 - ,PRICED TO SELL!!!!,"
        
            QR Code Link to This Post
            
        
2014 Home!

3 Bedrooms / 2 Bathrooms
Washer/Dryer
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly

TEXT FOR PICTURES!

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-4PM,
Sunday By Appointment
    "
"$45,000",/ 3br - 1248ft2 - ,HUGE DOUBLEWIDE PRICED TO SELL!!!!,"
        
            QR Code Link to This Post
            
        
2006 Champion Home
3 Bedrooms / 2 Bathrooms
Sq. Ft. 1248

Washer/Dryer
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly
Big Shed

TEXT FOR PICTURES!

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-4PM,
Sunday By Appointment
    "
"$28,600",/ 3br - 11000ft2 - ,1 MONTH FREE RENT!!!!!,"
        
            QR Code Link to This Post
            
        
2014 Home!

3 Bedrooms / 2 Bathrooms
Washer/Dryer
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly

TEXT FOR PICTURES!

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-4PM,
Sunday By Appointment
    "
"$4,500",/ 3br - 12480ft2 - ,HUGE DOUBLEWIDE PRICED TO SELL!!!!,"
        
            QR Code Link to This Post
            
        
2006 Champion Home
3 Bedrooms / 2 Bathrooms
Sq. Ft. 1248

Washer/Dryer
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly
Big Shed

TEXT FOR PICTURES!

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-4PM,
Sunday By Appointment
    "
"$3,600",/ 1br - 2000ft2 - ,Large Loft Style Live Work Space,"
        
            QR Code Link to This Post
            
        
Great location for this 2nd floor creative office loft, near the Metra and the Purple Line.   Updated huge 2nd floor walk-up dramatic space with tons of light, high ceilings, and skylights.  Unit has central air, 1 1/2 bathrooms,  modern kitchen and hardwood floors through out.  There are two large main rooms plus several offices, floor plan is flexible.  There is parking spaces available for extra fee.  Tons of restaurants and shops at your doorstep and easy street parking.  Owner prefers a longer lease.  Prefect for gallery or other creative types.
    "
"$3,250",/ 5br - ,Large Northside home perfect for roommates or big family,"
        
            QR Code Link to This Post
            
        
Oversized 5-bedroom, 2-bathroom house for rent on a double lot with parking in West Ridge, Chicago! Ready to rent to a large family, group of students, or new professional roommates looking for a cozy home-like feel? This home has been lovingly cared for, upgraded & maintained by a single owner for the past 35+ years. This home provides multiple user configurations, including a home office, art studio space & multiple rec/family areas.


Central HVAC updates this 100+ y/o home. Hardwood floors throughout main, large eat-in kitchen, dedicated dining & living, cedar back porch. Upstairs bedrooms to have freshly installed carpet, skylights & ceiling fans. The basement houses laundry & workshop perfect for DIYers & finished rec/family room. Plenty of storage throughout with an E/W exposure-- plenty of sunlight!


This home sits on a double lot with an expansive fenced side & back yard with two off-street parking spots. A vegetable garden, compost bin & mature trees provide a cozy retreat, especially for those with a green thumb! Home is currently being refreshed-- new paint & carpet will be installed!


Quiet, family-oriented diverse neighborhood. Close to Loyola & North Park campuses. Target is a 5-minute walk away, a 2-minute walk from the impending Peterson Metra stop & CTA #84 stop across the street w/ a short commute to Bryn Mawr Red Line station.
    "
"$3,500",/ 3br - ,3BR/3BA Townhome in Southport Corridor! IN-UNIT LAUNDRY; PARKING; PETS,"
        
            QR Code Link to This Post
            
        
PROPERTY INFO
ID: 10935429Rent: $3,500 / MonthBeds: 3Bath: 3Available Date: 12/01/2022Pet: Pet FriendlyRent Includes:: Garbage, WaterParking:: off-street parking
1420 West Waveland, #TH

Beautiful 3BR/3BA Townhouse with:
3 Levels of Living Space
Hardwood Floors/Carpeting in Bedrooms
HUGE Gourmet Kitchen with SS Appliances & Granite Counter Tops
W/D In-Unit
Master Bedroom with Walk In Closet, Jacuzzi Tub
2 Living Room Areas
HUGE Private Roof Deck
One Outdoor Parking Spot Included in Rent
Located Close to Everything in Southport Corridor!  Southport Brown Line, Addison Red Line, Shopping, Restaurants, & Nightlife!

Please Call
Adam Antonucci
847-533-0962
Residential Sales & Leasing
Please Call
Adam Antonucci
847-533-0962
Residential Sales & Leasing



The Apartment Source
Call or text: 773.404.9900
    "
"$4,500",/ 4br - 2400ft2 - ,River Forest 3 Bedroom 2 Bath + Office Finished Basement,"
        
            QR Code Link to This Post
            
        
Hello - we have a newly remodeled 3 bed plus bedroom office basement.  Washer dryer, 3 car garage, 2 full bath with private en-suite.  Short or long term rentals.  Please reach out to Matt to see.  Can come furnished or not.  Plenty of Storage space.

Huge Basement area, great backyard.
    "
"$3,600",/ 1br - 2000ft2 - ,Large Loft Style Live Work Space,"
        
            QR Code Link to This Post
            
        
Great location for this 2nd floor creative office loft, near the Metra and the Purple Line.   Updated huge 2nd floor walk-up dramatic space with tons of light, high ceilings, and skylights.  Unit has central air, 1 1/2 bathrooms,  modern kitchen and hardwood floors through out.  There are two large main rooms plus several offices, floor plan is flexible.  There is parking spaces available for extra fee.  Tons of restaurants and shops at your doorstep and easy street parking.  Owner prefers a longer lease.  Prefect for gallery or other creative types.
    "
"$3,500",/ 3br - ,High End 3BR/3BA Townhouse in Southport Corridor!,"
        
            QR Code Link to This Post
            
        
PROPERTY INFO
ID: 10935429Rent: $3,500 / MonthBeds: 3Bath: 3Available Date: 12/01/2022Pet: Pet FriendlyRent Includes:: Garbage, WaterParking:: off-street parking
Beautiful 3 Bedroom / 3 Bathroom Townhouse with:
3 Levels of Living Space
Hardwood Floors/Carpeting in Bedrooms
HUGE Gourmet Kitchen with Stainless Steel Appliances and Granite Counter Tops
Washer Dryer, In-Unit
Master Bedroom with Walk In Closet, Jacuzzi Tub
2 Living Room Areas
HUGE Private Roof Deck
One Outdoor Parking Spot Included in Rent
Located Close to Everything in Southport Corridor!  Southport Brown Line, Addison Red Line, Shopping, Restaurants, and Nightlife!
Looking for something else? Check out all my other available apartments here and let me know which of them you'd like to tour!
https://ygl.is/Hadi

 
Hadi Sharabi
Realtor® MLS ID: 887241
▪︎ The Apartment Source
   (773) 272-1860    
Hadis@ ApartmentSourceChicago.com
  2533 W. Fullerton Ave. Chicago, IL 60647
  http://www.ApartmentSourceChicago.com/



The Apartment Source
Call or text: 773.272.1860
    "
"$4,500",/ 3br - 1248ft2 - ,HUGE DOUBLEWIDE PRICED TO SELL!!!!,"
        
            QR Code Link to This Post
            
        
2006 Champion Home
3 Bedrooms / 2 Bathrooms
Sq. Ft. 1248

Washer/Dryer
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly
Big Shed

TEXT FOR PICTURES!

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-4PM,
Sunday By Appointment
    "
"$28,600",/ 3br - 1100ft2 - ,PRICED TO SELL!!!!,"
        
            QR Code Link to This Post
            
        
2014 Home!

3 Bedrooms / 2 Bathrooms
Washer/Dryer
Central A/C
Private Parking
Great Community
Open floor plan
Pet Friendly

TEXT FOR PICTURES!

WHAT RENT INCLUDES: Pest control, weekly trash service, maintenance, Gold Key
preventative maintenance service, and Emergency maintenance

Schedule a tour today with the one and only!

DAVID M. BRUCE (DMB)

THE QCA'S #1 MANUFACTURED HOME GUY!

Call or Text:  show contact info


Hours: Mon-Fri 9AM-6PM,
Sat 10AM-4PM,
Sunday By Appointment
    "
"$3,025",/ 2br - ,Gorgeous 2bed in Loop with w/d in unit and ss appliances,"
        
            QR Code Link to This Post
            
        
Interested in this property?

Click on: Reply to this listing for more information


Velocity Apartment Group

312-253-7403
*****For faster response from one of our Agents, please provide your cell phone number, move date and email address when inquiring.  Thank you.

Availability and pricing may change at any time without notice. Ads subject to errors and omissions. Please contact agent for additional questions and information.

Interested in this property? Click REPLY above and email us

    "
"$3,090",/ 2br - ,Awesome 2bed in Gold Coast with huge balcony and w/d in unit!,"
        
            QR Code Link to This Post
            
        
Interested in this property?

Click on: Reply to this listing for more information

Velocity Apartment Group
312-253-7403
Availability and pricing may change at any time without notice. Ads subject to errors and omissions. Please contact agent for additional questions and information.

Interested in this property? Click REPLY above and email us
    "
"$3,050",/ 2br - ,Beautiful 2bed in River North with w/d in unit & walk in closet,"
        
            QR Code Link to This Post
            
        
Interested in this property?

Click on: Reply to this listing for more information

Velocity Apartment Group
312-253-7403
Availability and pricing may change at any time without notice. Ads subject to errors and omissions. Please contact agent for additional questions and information.

Interested in this property? Click REPLY above and email us

    "
"$3,600",/ 3br - 1977ft2 - ,Fully Furnished! Walk to the best schools in the area!,"
        
            QR Code Link to This Post
            
        
Enjoy a newly renovated kitchen!

Furnished 3 bedroom, 2.5 bath home in highly-sought after Middleton Hills. Walk to Northside Elementary, the grocery store, and the coffee shop. This nearly 2,000 square foot home is available for a one year lease beginning in January. Perfect for someone looking for a great place to live until interest rates drop. This open concept has a newly renovated kitchen with quartz countertops, stainless steel appliances, and an induction stove. Hardwood floors throughout the first floor. Two bedrooms (connected by a full bathroom) and laundry on the second floor. The basement has a large family room, a treadmill, the third bedroom, and a full bath. Enjoy the ""loop"" out front - a wonderful, family-friendly open area on a super safe street. Plus a large, covered front porch to sit out and enjoy the loop or a deck in the back with a grill and outdoor seating area. Two car unattached garage accessed through the alley.

Tenant will be responsible for utilities, water, mowing, and snow removal. But mowing only takes about 10 minutes. Plug-in mower provided. 

Available fully or partially furnished. No smoking or pets.

Full year lease. Background and credit check required for all applicants. $3,000 security deposit.
    "
"$3,500",/ 4br - ,NEW CONSTRUCTION 4BR/3BA IN THE EPICENTER OF UPTOWN!!,"
        
            QR Code Link to This Post
            
        
PROPERTY INFO
ID: 301278681Rent: $3,500 / MonthBeds: 4Bath: 3Available Date: 07/01/2022Pet: Pet FriendlyParking:: attached garage
4720 North Sheridan  

BRAND NEW CONSTRUCTION FEATURING: 

* ONLY ONE BLOCK TO THE LAWRENCE EL STATION (RED) AND TWO BLOCKS TO THE WILSON (RED & PURPLE) STOP!  
* BETTER THAN CONDO FINISHES. 
* ESPRESSO STAINED HW FLOORS THROUGHOUT
* CENTRAL AIR
* IN-UNIT LAUNDRY
* 50% MORE CABINET SPACE THAN TYPICAL
* QUARTZ COUNTERS, BLACK SS APPLIANCES, HONED MARBLE BACKSPLASH
* SPA BATHS W/TUBS OR OVERSIZED SHOWERS, GROHE FAUCTES, TOTO TOILETS, ALL CLOSETS PROFESSIONALLY ORGANIZED
* LANDLORD INSTALLED WINDOW TREATMENTS. 
* THE BUILDING FEATURES ELEVATOR, ULTRA HIGH SPEED INTERNET THRU EVERYWHERE WIRELESS. 
* DAY-TIME CO-WORKING FACILITY AND FITNESS CENTER COMING SOON! 
* ROOFTOP DECK W/SENSATIONAL VIEWS
* VISUAL DOOR ENTRY SYSTEM BY BUTTERFLY + BIKE STORAGE. 
* BLOCKS TO THE ARAGON, RIVIERA THEATER, NEW DOUBLE DOOR LOCATION, MONTROSE BEACH, 136 EXPRESS BUS ROUTE TO DOWNTOWN, 3 SQUARES DINER, TARGET, CVS, JEWEL, ETC.
* BUNDLED UTILITY OF FEE OF $300/MONTH INCLUDES HIGH SPEED INTERNET, ELECTRIC, CENTRAL AIR/FORCED HEAT, WATER & COOKING. EVERYTHING EXCEPT FOR CABLE.

Please Call
Adam Antonucci
847-533-0962
Residential Sales & Leasing
Please Call
Adam Antonucci
847-533-0962
Residential Sales & Leasing



The Apartment Source
Call or text: 773.404.9900
    "
"$3,200",/ 3br - ,Rehabbed 3 BED/ 2 BATH IN PALMER SQUARE; IN-UNIT LAUNDRY; PETS OK!!,"
        
            QR Code Link to This Post
            
        
PROPERTY INFO
ID: 304828645Rent: $3,200 / MonthBeds: 3Bath: 2Available Date: 11/01/2022Pet: Pet FriendlyParking:: street parking
2200 North Kedzie, #3

Come take a look at this gorgeous high end 3 bed 2 bath located directly on Palmer Square.
Full gut rehabbed unit
Top Floor
Great natural light
Park Views
Central Heat/AC
High Ceilings
High end finishes
Pet friendly
Professional managed
$95 / month RUBS including high speed internet provided by Comcast, water, sewage and snow removal.

***FACE RENT OF $3,600 WITH 2 MONTHS FREE FOR NET RENT OF $3,200 ON A 18 MONTH LEASE***

Primary--12' 2"" x 10' 10""
2nd--10' 10"" x 10' 10""
3rd--11' 5"" x 11' 5""

Please Call
Adam Antonucci
847-533-0962
Residential Sales & Leasing
FEATURESCats OkCentral AirCentral HeatDirection: EDishwasherDogs OkGut RehabHardwood floorsHigh CeilingLaundry in UnitMicrowaveModernModern BathroomQuartz CountertopsStainless Steel AppliancesUpdated BathroomUpdated kitchenWalk-In ClosetWalk-Up

Please Call
Adam Antonucci
847-533-0962
Residential Sales & Leasing



The Apartment Source
Call or text: 773.404.9900
    "
"$3,080",/ 2br - ,"Great 2 bed with private balcony, w/d in unit, ss appliances, pool","
        
            QR Code Link to This Post
            
        
Interested in this property?

Click on: Reply to this listing for more information


Velocity Apartment Group
3122537403
Availability and pricing may change at any time without notice. Ads subject to errors and omissions. Please contact agent for additional questions and information.

Interested in this property? Click REPLY above and email us

    "
"$3,850",/ 4br - 3010ft2 - ,Rarely available 18yr Tri-level gorgeous single family house for rent,"
        
            QR Code Link to This Post
            
        
Rarely available, 18 years old, 3000+ square foot single contemporary house for rent. Setting in a park-like affluent neighborhood next to the Chicago River with a professionally landscaped community. This corner house has plenty of sunlight with great views. Three levels of luxury living in Bridgeport Village. Hardwood floors on the 1st & 2nd floors. The kitchen has new counters, cabinets, appliances, breakfast bar. Cathedral ceiling on 2nd level. Master bath w/ whirlpool tub and a separate shower. Family room, 3rd full bath, 4th BR in fully finished English basement that can be converted into office and exercise space. Two and a half car garage and plenty of free parking on the streets. Close to downtown. Walking distance to restaurants, grocery stores, boutique shops, and more. Easy access to public transportation and all major expressways. Enjoy outdoor entertainment or just a casual walk. Extremely safe neighborhood.  

Discount $120 per month.  Discount ends 11/30. Contact 773-988-3697.
    "
"$4,500",/ 2br - ,2 BDR/3 Bath Apartament/ Patio-Lincoln Park,"
        
            QR Code Link to This Post
            
        
Single Family House Feel!!!

Apartment is on a second and third floor / Totaling 2  Bdr/3 bath .
Garagee space (1) .

Modern / Spacious/Bright/ Tons of Light/ Great kitchen/ Hardwood floors/
Garden. Patio. Deck.Fireplace. Laundry .
Available Now.

Thanks
    "
"$3,995",/ 4br - 2800ft2 - ,"4 Bdrm Bucktown Home - $3995/Mo, Utilities Included - 2006 N. Hoyne Av","
        
            QR Code Link to This Post
            
        
4 Bedroom Home available for Rent in Bucktown, Great location at Armitage and Hoyne. 2006 N. Hoyne Ave. Gas and Electric included, along with Garage parking. Lease terms flexible. Available Dec. 15th but possibly sooner if needed. Across the street from Starbucks, both Nook Daycare Locations, Map Room and one block from Pulaski Elementary and Red June Cafe! Several parks within a few blocks walk. Steps from the Hoyne Stop on Route 73 Armitage bus, making Western Stop on the blue line only a few minutes way. Just became available due to job relocation, photographer coming Monday - can send pictures sooner upon request.
    "
"$5,950",/ 3br - 2000ft2 - ,Old Town Penthouse-Furnished 3BR 2BA-Private Roofdeck,"
        
            QR Code Link to This Post
            
        
A Family or Couple's Dream Condo. Fully Furnished, PRIVATE ROOFDECK, This Sleek Lincoln Park Penthouse is a Washed in Bright Refined City Living That is Made Complete w/ One of The Neighborhood's Best Rooftops. A Spacious Extra Wide Open Floor Plan on One Level With Chocolate Stained Hardwood Floors Throughout & Soaring Ceilings. A Well Appointed Chef's Kitchen, Dining, Living Combo That Includes a Hefty Cut Quartz Slab Island & Adjacent Countertop, Sub Zero Fridge, Wolf Range/Oven & Hood, & Bosch D/W & Microwave. Custom Milled 60"" Cabinets & Builtins, Gas Fireplace, & Whole Home Sonos Sound System. 

See Video: https://www.youtube.com/watch?v=TxkvNAgFhpk

Ample Owners Suite w/ Attached Balcony, Custom Walk In Closet w/ Organizer, & Attached Marbleized Quartz Bath w/ a Glass Shower That Includes Body Sprays, Steam & Rain Head Adjacent to a Double Vanity Sink w/ Generous Counter Space & Storage. Two Queen Sized Secondary Bedrooms, One Bath, & a Side by Side Washer/Dryer. 

An Interior Stairway From The Living Space Leads To The Full Floor Rooftop Deck w/ a Jaw Dropping 360 Degree View of The City Complete w/ Lounge Seating & a Fire Feature, Stainless Steel Gas Grill, Two Flatscreen TV Stands, & a Putting Green. A Truly Remarkable Luxury Penthouse Steps From The Best of Lincoln Park w/ a City View of Dreams!

Rent is $5,950 per month. Price is negotiable depending on terms.
Available Dec 1

Please email, call or text me (the owner) for an introduction

-Ivan
    "
"$3,555",/ 4br - 1878ft2 - ,FOR RENT AND VERY CLOSE TP DAY BY DAY NEEDS,"
        
            QR Code Link to This Post
            
        
This beautiful 4 bed, 2 bath trilevel home is situated on a quiet cul-de-sac in lovely Ashley Pines subdivision. You couldn't ask for a better location, with public access to Lake Michigan just a short drive or bike ride away. The welcoming, sunlit living room is two stories tall and overlooked by the dining area upstairs. The spacious kitchen features a large center island with convenient breakfast bar and beautiful oak hardwood floors. The finished lower level boasts an additional family room with walkout to private, tree back yard. Call today to make this beautiful house your home!
    "
"$60,192",/ 3br - ,Beautiful place to call your own!!,"
        
            QR Code Link to This Post
            
        
Falcon Farms is your premier manufactured home community!! We offer affordable housing to all who qualify. Stop throwing your money away and start investing in your future. Say home sweet home all the time to YOUR HOME!

This beautiful home features
* 3 bedrooms 2 bathrooms
* refreshing open floor plan
* energy efficient appliances
* master suit with personal bathroom
* keyless entry
* energy efficient windows


Our Community amenities include
* friendly onsite maintenance
* inviting management
* clubhouse rental
* rv storage for resident use

We are located right off Old highway 2 exit. Enjoy the country living without the drive. Conveniently located close to grocery stores and shopping malls.

** Are you interested in purchasing? We offer great financing! We also offer great exit programs when you are ready to sell your home!

Contact me and lets make the step towards investing in your home and your future today!

Falcon Farms
2507 214Th Street North
Port Byron, IL 61275
Text Alex @  show contact info

Monday-Friday 9-6
Saturday 10-4
    "
"$60,192",/ 3br - ,** TAKING APPLICATIONS **,"
        
            QR Code Link to This Post
            
        
Falcon Farms is your premier manufactured home community!! We offer affordable housing to all who qualify. Stop throwing your money away and start investing in your future. Say home sweet home all the time to YOUR HOME!

This beautiful home features
* 3 bedrooms 2 bathrooms
* refreshing open floor plan
* energy efficient appliances
* master suit with personal bathroom
* keyless entry
* energy efficient windows


Our Community amenities include
* friendly onsite maintenance
* inviting management
* clubhouse rental
* rv storage for resident use

We are located right off Old highway 2 exit. Enjoy the country living without the drive. Conveniently located close to grocery stores and shopping malls.

** Are you interested in purchasing? We offer great financing! We also offer great exit programs when you are ready to sell your home!

Contact me and lets make the step towards investing in your home and your future today!

Falcon Farms
2507 214Th Street North
Port Byron, IL 61275
Text Alex @  show contact info

Monday-Friday 9-6
Saturday 10-4
    "
"$3,400",/ 3br - 2400ft2 - ,"Bright 3 Bd/2 Ba Furnished Unit (Utilities Incl., Free Wi-Fi, Laundry)","
        
            QR Code Link to This Post
            
        
I have a furnished 3-bedroom/2-bathroom duplex-down unit at my 2-flat walk-up available for rent starting mid-December. The rent is $3,400 and includes...

- Fully furnished living room and dining room
- Large, spacious kitchen with all kitchen essentials, large and small kitchen appliances including a refrigerator, microwave, dishwasher, coffee maker, blender, toaster, etc. I can store all small electrics away if you have your own. 
- Utilities Included! FREE high-speed Wi-Fi, water, as well as Netflix and select other services (HBO Max, Paramount+) (livestream gaming that uses large amounts of bandwidth is an upcharge)
- Bedrooms all come with closets, nightstands, lamps and full-size beds with hidden drawers for storage. The master bedroom also has a dresser and huge walk-in closet. Master bedroom has ensuite bathroom shared with one bedroom. Garden bedroom has private bathroom with its own living space, wet bar, microwave and mini-fridge
- FREE LAUNDRY facilities in the unit in the basement with top-of-the-line large-capacity front-loading washer and dryer
- Newly installed backyard fence and deck

The Neighborhood:
There are LOTS of great restaurants, coffee shops, bars, stores, music venues, parks and other attractions in the neighborhood. Bustling and trendy Wicker Park and Bucktown is a 10-minute walk or just 1 stop on the Blue line. Walking distance to 2 grocery stores (Fresh Market and Aldi).

Getting Around:
There is free parking on the streets nearby or you can get parking stickers from the city to park on the street. Western, Armitage and Milwaukee buses are right by the house or the Western blue line stop is less than 5 minutes away. Five stops on the Blue line will take you to the loop for business or recreation in about 15 minutes. Besides the train, there are buses that can help take you anywhere you need. And of course, there are also taxis and Ubers galore.

I can send you a video tour first. If still interested, I can then arrange an in-person viewing. Please note that this unit is located in a 2-unit building, which means please be respectful of your noise levels since others live in the building.
    "
"$46,080",/ 3br - ,* Make today a YES day with home ownership *,"
        
            QR Code Link to This Post
            
        
Falcon Farms is your premier manufactured home community!! We offer affordable housing to all who qualify. Stop throwing your money away and start investing in your future. Say home sweet home all the time to YOUR HOME!

This beautiful home features
* 3 bedrooms 2 bathrooms
* refreshing open floor plan
* energy efficient appliances
* master suit with personal bathroom
* keyless entry
* energy efficient windows


Our Community amenities include
* friendly onsite maintenance
* inviting management
* clubhouse rental
* rv storage for resident use

We are located right off Old highway 2 exit. Enjoy the country living without the drive. Conveniently located close to grocery stores and shopping malls.

** Are you interested in purchasing? We offer great financing! We also offer great exit programs when you are ready to sell your home!

Contact me and lets make the step towards investing in your home and your future today!

Falcon Farms
2507 214Th Street North
Port Byron, IL 61275
Text Alex @  show contact info

Monday-Friday 9-6
Saturday 10-4
    "
"$59,000",/ 3br - ,** Why rent when you can buy **,"
        
            QR Code Link to This Post
            
        
Falcon Farms is your premier manufactured home community!! We offer affordable housing to all who qualify. Stop throwing your money away and start investing in your future. Say home sweet home all the time to YOUR HOME!

This beautiful home features
* 3 bedrooms 2 bathrooms
* refreshing open floor plan
* energy efficient appliances
* master suit with personal bathroom
* keyless entry
* energy efficient windows


Our Community amenities include
* friendly onsite maintenance
* inviting management
* clubhouse rental
* rv storage for resident use

We are located right off Old highway 2 exit. Enjoy the country living without the drive. Conveniently located close to grocery stores and shopping malls.

** Are you interested in purchasing? We offer great financing! We also offer great exit programs when you are ready to sell your home!

Contact me and lets make the step towards investing in your home and your future today!

Falcon Farms
2507 214Th Street North
Port Byron, IL 61275
Text Alex @  show contact info

Monday-Friday 9-6
Saturday 10-4
    "
"$4,500",/ 5br - ,--BRAND NEW--MASSIVE 5 BED 3 BATH DUPLEX DOWN--MUST SEE--,"
        
            QR Code Link to This Post
            
        
PROPERTY INFO
ID: 301305733Rent: $4,500 / MonthBeds: 5Bath: 3Available Date: 07/01/2022Pet: No Cat, Small Dogs OnlyRent Includes:: Garbage, WaterParking:: off-street parking
Be the 1st To Live In This Brand New Construction Luxury 5 Bed 3 Bath.
Located in Avondale on Beautiful Tree Lined Street!! 
Duplex Down. High ceilings. 
Open Concept Kitchen offers GE Stainless Steel Appliances, Quartz Countertops, Custom Cabinetry With Crown Molding, Tile Backsplash, and spacious island. Living and Dining Room flooded with natural light overlooking your Juliette balcony! Huge primary bedroom with attached balcony and attached bathroom. 
The bathroom features porcelain tiling throughout, stand up shower with rain shower head & double vanity & dual custom built closets.
Built In Video/Intercom Security System. High ceilings with ceiling fans in every room. 
In-Unit Samsung Front Loading Washer Dryer. 
1 Tandem Parking Spot for rent. $150 a month. 
Close To Belmont Blue Line, 90/94 Expressway, Addison Mall (Target). Restaurants, Nightlife & Shopping Galore!!!

CALL OR TEXT

Patrick 
708.902.2266
@markey_real_estate
@apartmentsource
FEATURESBalconyCeiling FansDishwasherDisposalDogs NegotiableDuplex-DownEat-in KitchenHardwood FloorsHigh CeilingMaple CabinetryMarble BathMicrowaveModernModern BathroomModern KitchenNew AppliancesNo SmokingParking AvailablePrivate BalconyQuartz CountertopsSmall Dog OKSpacious ClosetsStainless Steel AppliancesWalk-Up

Patrick Markey
Licensed Leasing Agent
708 902 2266
TAS



The Apartment Source
Call or text: 773.404.9900
    "
"$3,650",/ 4br - ,--2 FLOOR PENTHOUSE--PRIVATE ROOF DECK--4 BED 2 BATHS--$500 CREDIT--,"
        
            QR Code Link to This Post
            
        
PROPERTY INFO
ID: 307903471Rent: $3,650 / MonthBeds: 4Bath: 2Available Date: 11/01/2022Pet: Pet FriendlyRent Includes:: Garbage, WaterParking:: off-street parking
NO MOVE IN FEES   $500 LOOK AND LEASE SPECIAL 

This is a stunner just rehabbed Duplex Up Penthouse. 
The first floor has the open kitchen dining room layout. 
Upstairs is a massive living with access to your own private roof deck. 
4 Bed 2 Bath  
Large bedrooms 
Floor to ceiling windows in the  dining room and living room
In unit W?D
Wine Fridge 
Central Heat/AC
Pet Friendly 
A tandem parking spot for rent. Only $150... 2 Cars for $150 WOW
Quiet street
Close to the Beach 
Close to Red Line
Great natural light
Professionally managed

CALL OR TEXT

Patrick 
708.902.2266
@markey_real_estate
@apartmentsource
FEATURESCats OkCeiling FansCentral AirCentral HeatDeckDogs OkDuplex-UpFamily RoomGut RehabHardwood floorsHigh CeilingLaundry in UnitMarble BathMicrowaveModernModern BathroomModern KitchenNew AppliancesOn-Site LaundryPantryParking AvailablePenthousePrivate BalconyQuartz CountertopsRadiator HeatStainless Steel AppliancesStandard BathroomStandard KitchenStoveWalk-In ClosetWindow ACWine Cooler/Refrigerator

Patrick Markey
Licensed Leasing Agent
708 902 2266
TAS



The Apartment Source
Call or text: 773.404.9900
    "
