Text,Text1,Text2,Text3
"$2,915",/ 2br - 1003ft2 - ,Spectacular luxury living! We set the standard at Crossroads at the Gulch Apartm,"
        
            QR Code Link to This Post
            
        
2 Bedroom  2 Bathroom | 1003 - 1043 sq ft | $2915 - $3640/Month Crossroads at the Gulch Apartments803 Division Street Nashville, TN 37203 show contact info
Description: At Crossroads at the Gulch Apartments in Nashville, TN we believe in luxury. Our signature, five-star resort-style service, exceptional amenities, and elegantly bold apartment finishes are designed to enhance your lifestyle. Have a glass of wine and relax at the rooftop lounge with panoramic skyline views, or recharge in your brand-new apartment featuring a full slate of amenities. Explore our website - review our floor plans, our exceptional amenity package, and the neighborhood - then contact us today to set up a personal tour. Apartment Amenities:✓ Cable Ready✓ Carpet✓ Ceiling Fan✓ City Views✓ Crown Molding✓ Dishwasher✓ Key Fob Entry✓ Maid Service✓ Tile Floors✓ Tub/Shower✓ Custom Closet Organizers in Select Units✓ Energy Efficient Stainless Steel Appliance package with Gas Ranges✓ Full-size Stackable Washer and Dryer✓ Island Kitchen✓ Large Walk-in Closets✓ Parking Included for Penthouse Units✓ Quartz Countertops with Undermount sinks✓ Triple Pane Windows✓ Wheelchair Accessible (Rooms)✓ Window CoveringsOur Residents Enjoy:✓ Business Center✓ Coffee Bar✓ Community-Wide WiFi✓ Conference Room✓ Elevators✓ Gameroom✓ Recycling✓ Roof Top Sky Lounge✓ Self-Guided Tours✓ Spin and Yoga Room✓ 24-hour Emergency Maintenance✓ Breakfast/Coffee Concierge✓ Controlled Access/Gated✓ Demonstration Kitchen✓ Dry Cleaning Service✓ Package Concierge System✓ Planned Social Activities✓ Trash Pickup - Door to Door✓ Walking/Biking Trails✓ Wi-Fi at Pool and ClubhouseAdditional Details:Deposit: $500Terms: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-MonthPets: Crossroads at the Gulch Apartments is a pet friendly community. We allow two (2) pets max per household with an 80-pound weight limit. Monthly pet rent is $30 for one (1) or $40 for two (2) pets. One-time non-refundable pet fee of $400 for one (1) pet and $600 for two (2) pets. For complete Breed Restrictions, please see the Important Links section on our website. show contact info
Website: https://www.securityproperties.com/gulch/?switch_cls[id]=65366&utm_knock=clEQUAL HOUSING OPPORTUNITYSPRCL24855A7FCFF9D547C
    "
"$14,001",/ 2br - 891ft2 - ,The living is easy ANYTIME & the deals are great NOW.,"
        
            QR Code Link to This Post
            
        
Haven on the Lake	                        Property Address	                        	                          2050 Lakerun Ct., ,                               Maryland Heights, MO, 63043	                        											    Take advantage of relaxed living in a great location with our deals on 2 bed 2 bath apartments. With rents as low as $1,400.00, these spacious 891 Sq. Ft. square foot floor plans won't be available for long. Call or stop by today!						    Floor Plan Details						    									Name: Stirling						             2 Bedrooms / 2 Bathrooms									891 Sq. Ft.									$1,400.00 - $2,090.00															  Community Amenities																	 24 Hour Fitness Gym									 Playground									 Laundry Facilities									 Swimming Pool									 On-site Maintenance									 Basketball Court									 Business Center									 Carport									 Refrigerator									 Cable/satellite									 Professional On-site Management									 Short Term Leases Available									 Security Deposit Alternative Program									 Professional On-site Maintenance with 24 Hour Emergency Response									 Hometown Heroes Program									 Clubhouse									 State of the Art Sport Zones									 CrossFit Gym									 Indoor and Outdoor Tennis Court									 Indoor and Outdoor Basketball Courts									 Two Resort Style Pools with Sundecks									 Fully Stock Lake for Fishing									 Courtyard with BBQ and Picnic Tables									 Entertainment Sundecks									 Large, Newly Renovated Clubhouse									 Parcel Package Lockers									 Lakeside Fitness Trail									 Walking & Biking Trails									 Fitness Studio									 Racquetball Court									 Scenic Nature Views																Pet Policy								We are a pet-friendly community; we love our furry friends. Dogs and Cats are permitted. A total of two pets are allowed per household. Haven on the Lake utilizes petscreening.com for all animal screening prior to move in and renewal. A non-refundable pet fee of $300 is required per pet, and pet rent can range from $15-$45 per month per pet. Pet rent is based on petscreening.com recommendations. Dog Breed Restriction List: Pit Bulls, Staffordshire Terriers, Rottweilers, Presa Canarios, Chows, Doberman Pinschers,  and Akitas.								Office Hours																													Monday - Friday 9:00 A.M. - 6:00 P.M.																															Saturday 10:00 A.M. - 5:00 P.M.																										Property Contact								 									 show contact info
																															ADA ACCESSIBLE																						EQUAL HOUSING OPPORTUNITY							
    "
"$3,100",/ 3br - 1619ft2 - ,We have the perfect 3 bed 3 bath for you and your pets! Tour today!,"
        
            QR Code Link to This Post
            
        
IMT Franklin GatewayVisit Our Community Today!1116 Davenport Blvd Franklin, TN 37069  show contact info
IMT Franklin Gateway makes the perfect living environment for residents who want it all, including amenities such as a resort-style pool with cabanas, an outdoor fire pit and a 24-hour fitness center. Come home to IMT Franklin Gateway and discover the best luxury apartments Franklin, TN has to offer.

Take a Virtual Tour of Our Property Today! 
https://liveimt.com/imtFranklinGatewayYoutubeTourBedrooms: 3 |  Bathrooms:  3  Square Footage: 1447 - 1619 sq ft Rental Pricing: $3100/Month  Our Residents Enjoy:  ◾ Business Center◾ Conference Room◾ Resident Lounge◾ 24-Hour Fitness Center◾ Close Proximity to Downtown Franklin◾ Controlled Access Entry in Select Buildings◾ Garages Available◾ Gas Grills & Fire Pit◾ My IMT Resident Portal◾ On-Site Retail, Restaurant, Yoga & Market◾ Pool Cabanas◾ Resort-Style Pool◾ Storage Available This Unit Comes With: ◾ Crown Molding in Select Homes◾ Dryer◾ Nine-Foot, Vaulted Ceiling in Select Homes◾ Private Balcony in Select Homes◾ Satellite Ready◾ Stainless Steel Appliances in Upgraded Homes Only◾ Walk-In Showers in Select Homes◾ Washer◾ White, Maple, or Espresso Cabinetry in Classic Hom◾ Wood Burning Fireplace in Select HomesWebsite: https://liveimt.com/imtFranklinGatewayCraigslist Phone-Number:  show contact info
Pet-Policy: No weight restriction. Some breed restrictions apply. Please call our Leasing Center for complete Pet Policy information.Lease-Length: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-MonthCall for Directions  **Walk-ins welcome & choose from 3 tour options.**EQUAL HOUSING OPPORTUNITYB0B780B8ACB145A3
    "
"$3,000",/ 1br - ,Truly Affordable All-Inclusive Independent Living,"
        
            QR Code Link to This Post
            
        
Florida Seniors

You don't have to struggle with finances or worry about the next hurricane that destroys your home.  

No mortgage payment.
No expensive groceries.
No utilities to pay.
No cable company to raise your rates.
No dragging your garbage can out to the curb.
No cleaning a darn house.
No changing lighbulbs.
No homeowners insurance.
No floods.
No hurricanes.

Truly Independent All-Inclusive Living

Utilities Paid - Including Cable Television/Wifi
Breakfast, Lunch & Dinner Prepared fresh by chefs every day
Weekly Housekeeping
Transportation/Shuttle Service
Community Activities
Pet Friendly
In-House Movie Theater
Hair Salon
Fitness Center
Sunshine Boutique
Complimentary Parking
Private Yards & Fountains

Next to Cracker Barrel & Huddle House

Available Now!!!

Efficiency
1 Bedroom 
2 Bedroom 

All-Inclusive Total Independent Living - Only $3,000 per month 
All-Inclusive Assisted Living -  Only $3,500 per month - Amenities Above PLUS Nurses & CNA's to assist you with reminders and assistance in taking medications, bathing, etc.

Memory Care Also Available

Apartments include kitchenette with microwave & refrigerator
Walk In Shower with Shower Seat
Individually Controlled Heating & Air
Lighted, Walk-In Closets
Private Outdoor Patios
Emergency Response System
Extra Wide Door Openings
Spacious Floor Plans

We have reserved five apartments for seniors dislocated by Hurricane Ian.  Victims of Hurricane Ian pay no security deposit, no community fees, no extra costs for independent living!  Secure your all-inclusive price today.

Contact Kristen to ask any questions, find out about complimentary moving assistance and/or to reserve your all-inclusive TRULY independent living apartment today.

Complimentary furnishings available for those dislocated by Hurricane Ian.

Complimentary family mediation, as well.
    "
"$50,000",/ 3br - 1216ft2 - ,MOVE IN READY... HOME FOR SALE!,"
        
            QR Code Link to This Post
            
        
There is still time to get your dream home!!!
Beautiful 2018 Clayton 3 bedroom, 2 baths sqft 1216 for $50,000. This home is ready for immediate occupancy!
This open concept home features a spacious living room/kitchen great for entertaining friends and family. The spacious kitchen comes equipped with an electric range, refrigerator, island, and central air. The laundry room is conveniently off the kitchen for easy access.
The master bedroom features a walk-in closet, the other bedrooms and bath is located on the opposite side of the home for added privacy.
Nice lot, quiet location, close to schools, shopping, and clinics. Pet friendly community. We do have a restriction on certain dog breeds.
If you would be interested in discuss this unit further, please contact Anabel Martinez at  show contact info
  Ext.1 to schedule your appointment.
This unit will not be on the market long. Don't miss this opportunity!!! Call now!!!
    "
"$4,420",/ 2br - 1363ft2 - ,"Lots of space! 1363 sqft, 2 bed, washer/dryer in unit, near everything","
        
            QR Code Link to This Post
            
        
Come and see what the fuss is all about at Crossroads at the Gulch Apartments, located at 803 Division Street Nashville, TN 37203. Description........ At Crossroads at the Gulch Apartments in Nashville, TN we believe in luxury. Our signature, five-star resort-style service, exceptional amenities, and elegantly bold apartment finishes are designed to enhance your lifestyle. Have a glass of wine and relax at the rooftop lounge with panoramic skyline views, or recharge in your brand-new apartment featuring a full slate of amenities. Explore our website - review our floor plans, our exceptional amenity package, and the neighborhood - then contact us today to set up a personal tour. show contact info
 Bedrooms........... 2  Bathrooms......... 2  Sq Footage......... 1363 sq ftUnit Price........... $4420 - $5180/Month Lease Term........ 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-MonthAmenity List...... − Business Center− Conference Room− Elevators− Fenced Lot− Multi Use Room− Online Services− Roof Top Sky Lounge− Self-Guided Tours− Spin and Yoga Room− Video Patrol− Breakfast/Coffee Concierge− Controlled Access/Gated− Dry Cleaning Service− Electric Car Charging Stations− NGBS Green Community− Package Concierge System− Planned Social Activities− Public Transportation− Trash Pickup - Door to Door− Wi-Fi at Pool and ClubhouseUnit Features.....− Cable Ready− Crown Molding− Deck− Eat-in Kitchen− Hardwood Floor− Key Fob Entry− Linen Closet− Maid Service− Tub/Shower− Wi-Fi− Floor to Ceiling Windows with Full Retractable Blinds− Full-size Stackable Washer and Dryer− Island Kitchen− Large Walk-in Closets− Parking Included for Penthouse Units− Quartz Countertops with Undermount sinks− Security System− Sprinkler System− Triple Pane Windows− Wine Refrigeration in Select Units Our Pet Policy... Crossroads at the Gulch Apartments is a pet friendly community. We allow two (2) pets max per household with an 80-pound weight limit. Monthly pet rent is $30 for one (1) or $40 for two (2) pets. One-time non-refundable pet fee of $400 for one (1) pet and $600 for two (2) pets. For complete Breed Restrictions, please see the Important Links section on our website. Leasing Hours...  Mon - Fri: 9:00 AM - 6:00 PMSat: 10:00 AM - 5:00 PM Call our Office... at  show contact info
 to schedule a private tour today. Our Location.....803 Division Street Nashville, TN 37203  Website: https://www.securityproperties.com/gulch/?switch_cls[id]=65366&utm_knock=cl  Professionally managed by Security PropertiesEQUAL HOUSING OPPORTUNITYSPRCL24CDB307BF3E84463
    "
"$2,885",/ 3br - 1412ft2 - ,"This 1386 sq ft 3 bed, 2 bath is impressive!","
        
            QR Code Link to This Post
            
        
IMT Franklin Gateway 1116 Davenport Blvd Franklin, TN 37069  show contact info
Unit Information: 3 Bedroom | 2 Bath  Unit Size: 1386 - 1574 sq ft   Monthly Rent: $2885 Lease Terms: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-Month Unit Includes:◾ Cable Ready◾ Crown Molding in Select Homes◾ Fully Equipped Kitchens◾ Granite Countertops◾ LED Lighting◾ Nine-Foot, Vaulted Ceiling in Select Homes◾ Oversized Tubs in Select Upgraded Homes◾ Private Balcony in Select Homes◾ Satellite Ready◾ Walk-In ClosetsProperty Description: IMT Franklin Gateway's luxury apartments in Franklin, TN are conveniently located minutes from the I-65 and I-840 and Nashville's most dynamic business district. You'll love the close proximity to quaint Downtown Franklin and other trendy restaurants and nightlife. Setting the standard for excellence in residential living, each luxurious one, two and three bedroom apartment home and two and three bedroom townhome have been custom designed to provide both style and comfort. Enjoy the convenience of an attached two-car garage, spacious walk-in closets, in-home washer/dryers and many more amenities throughout.

Take a Virtual Tour of Our Property Today! 
https://liveimt.com/imtFranklinGatewayYoutubeTourProperty Amenities: ◾ Business Center◾ Conference Room◾ Resident Lounge◾ 24-Hour Emergency Maintenance◾ 24-Hour Fitness Center◾ Close Proximity to Major Retailers◾ Controlled Access Entry in Select Buildings◾ Elevator Access in Select Buildings◾ Garages Available◾ Gas Grills & Fire Pit◾ My IMT Resident Portal◾ On-Site Dry Cleaners◾ Pool Cabanas  Website: https://liveimt.com/imtFranklinGatewayCraigslistCall us today!  show contact info
 Mon - Fri: 8:30 AM - 5:30 PMSat: 10:00 AM - 5:00 PMPet Ownership Policy: No weight restriction. Some breed restrictions apply. Please call our Leasing Center for complete Pet Policy information.Proudly managed by IMT Residential**Walk-ins welcome & choose from 3 tour options.**EQUAL HOUSING OPPORTUNITYBD18FC9408194E29
    "
"$2,800",/ 3br - 1631ft2 - ,Lavish Brand New 3 Beds 2 Baths Home!,"
        
            QR Code Link to This Post
            
        
Beautiful home located at the end of the street. Private backyard. Beautiful covered front porch. Lovely hardwood floors throughout. Open floor plan. Large kitchen with island and eat-in area. Gas stove! Living room with view of the primo backyard with brand new patio. Master suite is large with with double vanities, soaking tub and separate shower. Walk-in closet. Split bedroom plan for privacy. Separate laundry room. Gas water heater....



>>>> Email with Name , Mobile Number, and Move Date for access.  <<<<<
    "
"$2,850",/ 3br - 1800ft2 - ,Brand New 3 Bed 2 Bath Home,"
        
            QR Code Link to This Post
            
        
Brand new all brick one level 3 bed 2 full bath 1800sqft ranch with stainless steel appliances, granite countertops, undermount kitchen cabinet lights, coffered ceilings, tile master shower, huge master walk-in closet, hardwood, tile, and carpet.
    "
"$4,240",/ 2br - 1439ft2 - ,Wonderful 2 bed / 2 bath in prime location! Close to everything!,"
        
            QR Code Link to This Post
            
        
Come home to a great community - Crossroads at the Gulch Apartments!Address: 803 Division Street Nashville, TN 37203Beds: 2  / Baths: 2 / Size: 1439 sq ft   Monthly Rent: $4240 - $5130Part of the Your Tour, Your Way™ program. It's your apartment and you are welcome to tour in a way that makes you feel most at home. Whether you prefer to take a self-guided tour on your own, be accompanied by one of our leasing professionals, or take a live video tour from the comfort of your home, we have options that will work for you!Security Deposit: $500Length of Lease: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-Month  show contact info
 Property Features: ✓ Bike Storage Area✓ Conference Room✓ Elevators✓ Fenced Lot✓ Online Services✓ Outdoor Pool✓ Picnic Area✓ Roof Top Sky Lounge✓ Self-Guided Tours✓ Spin and Yoga Room✓ Breakfast/Coffee Concierge✓ Controlled Access/Gated✓ Dry Cleaning Service✓ Electric Car Charging Stations✓ NGBS Green Community✓ Package Concierge System✓ Planned Social Activities✓ Smart Office Space and Conference Room✓ Trash Pickup - Door to Door✓ Walking/Biking TrailsApartment Amenities:✓ Balcony/Patio✓ Crown Molding✓ Deck✓ Key Fob Entry✓ Linen Closet✓ Maid Service✓ Office✓ Smoke Free✓ Tile Floors✓ Wi-Fi✓ Floor to Ceiling Windows with Full Retractable Blinds✓ Full-size Stackable Washer and Dryer✓ Island Kitchen✓ Large Walk-in Closets✓ Parking Included for Penthouse Units✓ Quartz Countertops with Undermount sinks✓ Sprinkler System✓ Triple Pane Windows✓ Unobstructed Downtown Views✓ Window CoveringsPets: Crossroads at the Gulch Apartments is a pet friendly community. We allow two (2) pets max per household with an 80-pound weight limit. Monthly pet rent is $30 for one (1) or $40 for two (2) pets. One-time non-refundable pet fee of $400 for one (1) pet and $600 for two (2) pets. For complete Breed Restrictions, please see the Important Links section on our website. Business Hours: Mon - Fri: 9:00 AM - 6:00 PMSat: 10:00 AM - 5:00 PMReady to Lease? Call our office at  show contact info
Website: https://www.securityproperties.com/gulch/?switch_cls[id]=65366&utm_knock=clProudly managed by Security PropertiesEQUAL HOUSING OPPORTUNITYSPRCL249A268D04B65242C
    "
"$2,915",/ 2br - 1003ft2 - ,Live Green and pristine at Crossroads at the Gulch Apartments! Come tour us toda,"
        
            QR Code Link to This Post
            
        
Welcome to Crossroads at the Gulch Apartments Rental Information   Pricing: $2915 - $3640/Month | 2 Bedroom 2 Bath | 1003 - 1043 sq ftLease Term: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-Month show contact info
Apartment Amenities   ◾ City Views◾ Crown Molding◾ Dishwasher◾ Eat-in Kitchen◾ Key Fob Entry◾ Linen Closet◾ Maid Service◾ Microwave◾ Pantry◾ Tile Floors◾ Energy Efficient Stainless Steel Appliance package with Gas Ranges◾ Full-size Stackable Washer and Dryer◾ Island Kitchen◾ Large Bedrooms◾ Large Walk-in Closets◾ Parking Included for Penthouse Units◾ Quartz Countertops with Undermount sinks◾ Trash Compactor◾ Triple Pane Windows◾ Unobstructed Downtown ViewsCommunity Features   ◾ Community-Wide WiFi◾ Conference Room◾ Elevators◾ Gameroom◾ Guest Suite◾ Outdoor Pool◾ Picnic Area◾ Roof Top Sky Lounge◾ Self-Guided Tours◾ Spin and Yoga Room◾ Breakfast/Coffee Concierge◾ Controlled Access/Gated◾ Demonstration Kitchen◾ Dry Cleaning Service◾ Maintenance/ Property Manager on site◾ Package Concierge System◾ Planned Social Activities◾ Resident Clubhouse and Lounge◾ Smart Office Space and Conference Room◾ Trash Pickup - Door to DoorAbout CommunityDescription: Modern Living at Its Best. Choose the best floor plan for you. Our pet friendly corner penthouses, studios, and one-or two-bedroom apartments are designed for luxury living at Crossroads at the Gulch Apartments.  Location: 803 Division Street  Nashville, TN 37203  show contact info
  Office Hours: Mon - Fri: 9:00 AM - 6:00 PMSat: 10:00 AM - 5:00 PMAdditional InformationPet Policy: Crossroads at the Gulch Apartments is a pet friendly community. We allow two (2) pets max per household with an 80-pound weight limit. Monthly pet rent is $30 for one (1) or $40 for two (2) pets. One-time non-refundable pet fee of $400 for one (1) pet and $600 for two (2) pets. For complete Breed Restrictions, please see the Important Links section on our website.  Website: https://www.securityproperties.com/gulch/?switch_cls[id]=65366&utm_knock=clOur Management Company: Security Properties EQUAL HOUSING OPPORTUNITYSPRCL24855A7FCFF9D547C
    "
"$2,530",/ 3br - 1350ft2 - ,3BR+Office Furnished Single Family Available in Good Neighborhood,"
        
            QR Code Link to This Post
            
        
This beautiful furnished 3 bedroom 1.5 bath single family home is located in a safe and desirable neighborhood, super convenient for dog walking and safe to let the kids play outside or using the playground, it has it's fresh update at kitchen and bathrooms, 2 bedroom with 2 king size beds and 1 bedroom with 2 twin beds, all furnitures are provided, ready to go!
    "
"$2,900",/ 3br - 1386ft2 - ,"Abundant space in your new 3 bed 2 bath, along with washer and dryer","
        
            QR Code Link to This Post
            
        
IMT Franklin GatewayRENT: $2900 / MONTH SIZE: 1386 - 1574 sq ft  BEDROOMS: 3 BATHROOMS: 2 LEASE TERMS: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-Month show contact info
UNIT FEATURES:   ✓ Built-in Shelves & Computer Workstation in Select✓ Ceiling Fan in Bedrooms✓ Crown Molding in Select Homes✓ Fully Equipped Kitchens✓ Granite Countertops✓ Nine-Foot, Vaulted Ceiling in Select Homes✓ Private Patio in Select Homes✓ Walk-In Showers in Select Homes✓ Washer✓ Wood Burning Fireplace in Select HomesIMT Franklin Gateway makes the perfect living environment for residents who want it all, including amenities such as a resort-style pool with cabanas, an outdoor fire pit and a 24-hour fitness center. Come home to IMT Franklin Gateway and discover the best luxury apartments Franklin, TN has to offer.

Take a Virtual Tour of Our Property Today! 
https://liveimt.com/imtFranklinGatewayYoutubeTourPROPERTY FEATURES: ✓ Business Center✓ Conference Room✓ Resident Lounge✓ 24-Hour Emergency Maintenance✓ 24-Hour Fitness Center✓ Close Proximity to Downtown Franklin✓ Controlled Access Entry in Select Buildings✓ Elevator Access in Select Buildings✓ Garages Available✓ Gas Grills & Fire Pit✓ On-Site Retail, Restaurant, Yoga & Market✓ Pool Cabanas✓ Storage Available PET POLICY: No weight restriction. Some breed restrictions apply. Please call our Leasing Center for complete Pet Policy information.VISIT OR CALL US TODAY!  1116 Davenport BlvdFranklin, TN 37069 show contact info
 Website: https://liveimt.com/imtFranklinGatewayCraigslist **Walk-ins welcome & choose from 3 tour options.**EQUAL HOUSING OPPORTUNITYBD18FC9408194E29
    "
"$3,000",/ 3br - 2375ft2 - ,Beautiful Cape Cod for rent,"
        
            QR Code Link to This Post
            
        
A three bedroom two bath Cape Cod home for rent in the fairways neighborhood. This house comes with custom closet in the master bedroom , two fireplaces And a custom kitchen.. Landscaped yard tons of storage in the hall and in the two car garage. It is a must see
    "
"$2,795",/ 5br - 1859ft2 - ,Market rent only 5 bed 2 bath,"
        
            QR Code Link to This Post
            
        
These homes are conveniently located near the University of Cincinnati Main Campus and the Medical East Campus. It is a short walk to the Children's Hospital shuttle. They are steps from the EPA Building. Easy access to the Shops in the Clifton Gaslight Shopping District and the Short Vine. It is a short drive to Over the Rhine.
    "
"$4,390",/ 2br - 1363ft2 - ,"Don't miss this fabulous 2 Bed, 2 Bath! Highly desirable location!","
        
            QR Code Link to This Post
            
        
Welcome to Crossroads at the Gulch Apartments!803 Division Street Nashville, TN 37203Rental Size: 2 BR - 2 BA - 1363 sq ft | Per Month: $4390 - $5180 | Lease Length: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-Month  show contact info
Modern Living at Its Best. Choose the best floor plan for you. Our pet friendly corner penthouses, studios, and one-or two-bedroom apartments are designed for luxury living at Crossroads at the Gulch Apartments.

Part of the Your Tour, Your Way™ program. It's your apartment and you are welcome to tour in a way that makes you feel most at home. Whether you prefer to take a self-guided tour on your own, be accompanied by one of our leasing professionals, or take a live video tour from the comfort of your home, we have options that will work for you!  Our community features:   ◾ Coffee Bar◾ Community-Wide WiFi◾ Conference Room◾ Elevators◾ Gameroom◾ Grill◾ Outdoor Pool◾ Pet Spa◾ Roof Top Sky Lounge◾ Spin and Yoga Room◾ Breakfast/Coffee Concierge◾ Bronze LEED Certified Building◾ Controlled Access/Gated◾ Dry Cleaning Service◾ Fitness Center with Free Weights◾ Package Concierge System◾ Planned Social Activities◾ Resident Clubhouse and Lounge◾ Smart Office Space and Conference Room◾ Trash Pickup - Door to Door  Our unit features: ◾ Carpet◾ Ceiling Fan◾ Crown Molding◾ Dining Room◾ Dishwasher◾ Key Fob Entry◾ Maid Service◾ Office◾ Pantry◾ Tile Floors◾ Double Vanities◾ Full-size Stackable Washer and Dryer◾ High Speed Internet Access◾ Island Kitchen◾ Large Walk-in Closets◾ Parking Included for Penthouse Units◾ Quartz Countertops with Undermount sinks◾ Triple Pane Windows◾ Two Alternating Designer Cabinetry Packages◾ Unobstructed Downtown Views   Contact us for more information! --  show contact info
 --Our Pet-Policy: Crossroads at the Gulch Apartments is a pet friendly community. We allow two (2) pets max per household with an 80-pound weight limit. Monthly pet rent is $30 for one (1) or $40 for two (2) pets. One-time non-refundable pet fee of $400 for one (1) pet and $600 for two (2) pets. For complete Breed Restrictions, please see the Important Links section on our website.Website: https://www.securityproperties.com/gulch/?switch_cls[id]=65366&utm_knock=clProperty Management: Security PropertiesEQUAL HOUSING OPPORTUNITYSPRCL24CDB307BF3E84463
    "
"$3,200",/ 3br - 1950ft2 - ,West Meade House for Lease,"
        
            QR Code Link to This Post
            
        
Charming 3 bedroom/2 bathroom house for lease in West Meade.  Minutes to Nashville West, Green Hills and the interstate.  Updated interior with modern finishes--open floorpan, upgraded kitchen and bathrooms.  Light filled living room with deck and large bonus room.  Pet friendly & month to month lease available.  Perfect for those new to Nashville or working on a home renovation.
    "
"$2,850",/ 2br - 1003ft2 - ,Sustainable living! We're built green! Eco-friendly 2 bed / 2 bath!,"
        
            QR Code Link to This Post
            
        
Crossroads at the Gulch ApartmentsVisit Our Community Today!803 Division Street Nashville, TN 37203  show contact info
Modern Living at Its Best. Choose the best floor plan for you. Our pet friendly corner penthouses, studios, and one-or two-bedroom apartments are designed for luxury living at Crossroads at the Gulch Apartments.

Part of the Your Tour, Your Way™ program. It's your apartment and you are welcome to tour in a way that makes you feel most at home. Whether you prefer to take a self-guided tour on your own, be accompanied by one of our leasing professionals, or take a live video tour from the comfort of your home, we have options that will work for you!Bedrooms: 2 |  Bathrooms:  2  Square Footage: 1003 - 1043 sq ft Rental Pricing: $2850 - $3520/Month  Our Residents Enjoy:  − Bike Storage Area− Coffee Bar− Conference Room− Elevators− Gameroom− Grill− Online Services− Roof Top Sky Lounge− Spin and Yoga Room− Video Patrol− 24-hour Emergency Maintenance− Breakfast/Coffee Concierge− Controlled Access/Gated− Dry Cleaning Service− Hearing/Vision Impaired Accessible− Package Concierge System− Planned Social Activities− Public Transportation− Trash Pickup - Door to Door− Wi-Fi at Pool and Clubhouse This Unit Comes With: − Balcony/Patio− Carpet− Crown Molding− Dishwasher− Disposal− Hardwood Floor− Key Fob Entry− Maid Service− Microwave− Wi-Fi− Central Air and Heating− Full-size Stackable Washer and Dryer− Instant Hot Water− Island Kitchen− Large Walk-in Closets− Parking Included for Penthouse Units− Quartz Countertops with Undermount sinks− Trash Compactor− Triple Pane Windows− Wine Refrigeration in Select UnitsWebsite: https://www.securityproperties.com/gulch/?switch_cls[id]=65366&utm_knock=cl Phone-Number:  show contact info
Pet-Policy: Crossroads at the Gulch Apartments is a pet friendly community. We allow two (2) pets max per household with an 80-pound weight limit. Monthly pet rent is $30 for one (1) or $40 for two (2) pets. One-time non-refundable pet fee of $400 for one (1) pet and $600 for two (2) pets. For complete Breed Restrictions, please see the Important Links section on our website.Lease-Length: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-MonthCall for Directions  EQUAL HOUSING OPPORTUNITYSPRCL24855A7FCFF9D547C
    "
